start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,22.256582,0.33784437,16.474115,18.173882,31.233011,14.758896,225.56685,385.55804,171.03813,243.26326,0.7170384,0.6889722,0.3655322,0.4387758,1.0826815,0.7171494,10.3922205,7.5774913,3.9076877,2.875278,0.48166293,0.9901793,24.155773,0.40214968,7.886492,1.4644477,6.480927,1.268166,-2.7479062,-3.551949,0.0549146,1.5656838,1.5247965,0.51847345,-1.2295814,-4.175858,2.1532934,5.418987,23.696362,0.48315984,535.19275,0.35654292,1343.2068,0.14551881,-62.978134,-1.3184078,1563.9993,0.1495699,1104.1923,0.22687644,-70.54912,-1.0852624,2650.8606,0.1037712,875.97705,0.28693685,-74.1002,-1.0037942,-14.937246,-0.30108485,24.80077,0.22734608,0.043056145,0.80298185,-0.0173922,-0.3437683,0.5387351,1.0104499,27.216892,0.2520065,8.432463,1.2481018,7.160752,1.1600448,-3.0549943,-3.0413458,-9.128021,18.198502,0.03554874,-0.011051503,0.35885152,1.6032065,3.8539555,0.17526315,0.15765947,0.078666665,0.07915105,-28.061407
0 days,0 days 00:00:05,5.0,10.0,24.830389,0.2692306,17.164896,28.842905,30.621946,13.45705,136.6771,88.61807,168.99957,253.77582,0.90765315,0.70868134,0.41454577,0.6264935,1.4494131,1.0348673,9.806417,4.597768,2.8623073,3.5165334,0.65853965,0.99033767,29.145203,0.19730122,4.282519,3.1392345,12.510347,0.81548667,-2.3924046,-3.0653162,0.06562606,1.6444371,1.5059365,0.6064777,1.4542826,3.9134264,2.202124,5.8636675,20.382843,0.5581506,565.9906,0.40215302,1288.7198,0.18912184,-32.06916,-1.8159283,1613.7103,0.15347868,1075.1722,0.38216987,-41.544594,-1.3180985,2639.1223,0.102258906,967.81323,0.36881962,-45.227325,-1.1752254,-14.906014,-0.37020817,24.722656,0.22980145,0.04408093,0.7042588,-0.018735437,-0.3007167,0.67473984,0.8983927,29.489355,0.1927087,3.7496598,3.6719124,13.537941,0.77149934,-2.1164055,-3.4571822,-15.312934,24.394382,0.02684302,-0.018870316,0.28300193,2.204409,2.4340773,0.3525,0.273652,0.045999996,0.021071307,-24.728703
0 days,0 days 00:00:05,10.0,15.0,26.329206,0.24337812,18.100216,29.56932,30.776691,12.676476,157.83109,120.788734,126.7273,83.996506,1.0083114,0.5796795,0.43103862,0.86425513,1.4507054,1.0196668,11.563017,5.8318763,6.829951,5.811302,0.7272212,0.7936999,26.51907,0.3859337,6.3025837,2.3111315,11.669026,1.2263101,-0.25161168,-36.650887,0.09074163,1.7297895,1.337811,0.55919904,2.632476,2.0590608,3.7354593,4.9091787,21.569689,0.6971465,568.22943,0.4276231,1261.7496,0.17423879,-35.276886,-1.9815702,1625.7794,0.15232788,973.7969,0.3481934,-45.555702,-1.3702223,2696.6304,0.0994457,875.1327,0.4145648,-49.309494,-1.2348723,-15.134723,-0.4269142,25.66855,0.30198213,0.053601753,0.6586049,-0.01673453,-0.42350483,0.78719217,0.7708398,28.25587,0.3084795,6.5805845,2.3063247,12.855759,1.1395442,-0.86380374,-10.253646,-7.303284,15.847157,0.034890525,-0.010017132,0.37752765,3.4068139,2.0283976,0.408,0.24778217,0.08125,0.069180466,-23.643118
0 days,0 days 00:00:05,15.0,20.0,23.095247,0.27907497,16.836332,20.239727,29.819445,12.983112,311.58163,541.8927,71.62868,42.66916,0.8030323,0.7115453,0.40403423,0.64472365,1.0771307,0.6730964,7.0174203,6.337082,3.8936524,3.0816092,0.54369,0.97586805,27.565056,0.33447048,7.776052,1.3626783,9.739689,1.177954,-2.914672,-3.0207734,0.061257977,1.4791585,1.4146057,0.70463127,0.32378048,16.73878,-1.4866385,-4.6131725,22.007774,0.3489551,523.7268,0.40171862,1302.6434,0.19318695,-43.237446,-1.6612067,1545.413,0.16346684,1014.5781,0.3543209,-51.86336,-1.2749496,2632.2058,0.10730999,857.6879,0.41948378,-56.7902,-1.1229281,-14.951879,-0.35509259,25.890902,0.29354674,0.04407038,0.68274826,-0.016614644,-0.4323729,0.59567314,0.96440935,29.234156,0.27706936,7.4347777,1.4274114,9.873704,1.177481,-2.3575668,-3.8310878,-10.223961,17.72482,0.032650575,-0.014285214,0.32702962,1.4028057,3.448276,0.22705883,0.2190827,0.06272727,0.035952218,-26.995047
0 days,0 days 00:00:05,20.0,25.0,24.136417,0.25990903,16.82464,28.245443,29.958866,13.134226,235.99236,341.47513,84.10319,59.719997,0.93577105,0.6671523,0.4346969,0.6765709,1.4036844,0.96898746,11.726261,7.2258344,9.106736,6.9382257,0.6285296,0.8073048,28.43639,0.29656988,4.899414,2.582844,13.342806,0.79542345,-2.8797023,-4.2466927,0.06553086,1.7486027,1.2072294,0.7434218,1.5963202,3.637587,-1.9317399,-5.6058064,19.366764,0.5389011,557.3867,0.4048649,1275.594,0.17644282,-35.27272,-1.7870688,1607.7324,0.1840489,999.4455,0.2778636,-43.361996,-1.359769,2680.043,0.101101145,845.76575,0.34948632,-48.121185,-1.1807847,-14.93855,-0.4535513,25.275003,0.30148223,0.042825058,0.72260374,-0.01896993,-0.46982637,0.6753304,0.77536035,30.103828,0.23786263,4.2349935,3.132723,13.710735,0.80742234,-3.2642663,-3.9801416,-10.304631,17.211828,0.032464445,-0.016786547,0.37094355,2.4048097,2.2312374,0.38,0.250563,0.065,0.046904158,-25.181774
0 days,0 days 00:00:05,25.0,30.0,24.796724,0.23719956,17.927374,29.089508,29.797024,11.86965,299.70676,377.08694,93.122604,105.58466,0.9102169,0.50751245,0.45311612,0.83086395,1.2083151,0.755199,7.386488,4.982224,5.740622,3.3877175,0.5376702,0.59804475,25.604633,0.47255144,6.175831,2.1445947,13.231744,1.060043,0.7746291,12.721018,0.042831186,2.1100445,1.3356817,0.64814544,1.9253278,2.814548,-1.5082368,-6.60418,18.117779,0.44245726,546.2538,0.403532,1275.46,0.17764208,-54.986282,-1.4465947,1614.315,0.15201691,950.0901,0.30165565,-62.93375,-1.1678331,2635.9878,0.1085407,943.94104,0.37602347,-65.50381,-1.0999166,-14.558258,-0.4120265,24.400537,0.2777797,0.048226696,0.600846,-0.018585268,-0.36539263,0.6080493,0.55767936,30.36785,0.24111243,3.4507165,3.790602,15.679405,0.9430727,1.0792522,8.953241,-8.063217,14.174768,0.03573562,-0.013651812,0.33592492,3.206413,3.0364373,0.23933332,0.22095145,0.07428571,0.053547613,-27.068537
0 days,0 days 00:00:05,30.0,35.0,25.18963,0.23305818,17.756063,28.7213,30.051376,12.295313,412.2454,504.49838,90.97746,74.53039,0.9578606,0.6791992,0.4352398,0.8298776,1.3382119,0.9029721,11.535684,11.251828,7.4905553,5.324359,0.6393858,0.89329433,27.57952,0.30820876,5.3799505,2.2858636,13.616717,1.0345403,-1.6097604,-6.024405,0.04226837,2.0702903,1.3031788,0.7610001,1.9214483,2.9857328,-0.26632088,-42.69052,19.598589,0.4772941,537.5127,0.4185197,1255.3253,0.1771171,-43.355217,-1.57176,1572.0851,0.14950618,947.5871,0.2961308,-51.141563,-1.2221124,2662.9224,0.10531821,807.022,0.3387477,-55.1214,-1.0995123,-14.56103,-0.3941984,24.659601,0.2668726,0.046148233,0.67622465,-0.01581166,-0.5246364,0.7005665,0.86784214,29.291142,0.23053573,4.4450417,2.7846305,15.357743,0.9581822,-0.5398236,-18.366867,-10.646044,18.395084,0.037139747,-0.014519907,0.39556885,2.8056114,3.448276,0.22999999,0.21733682,0.056363635,0.029317303,-24.964424
0 days,0 days 00:00:05,35.0,40.0,24.291788,0.27861482,16.986034,28.822245,30.645481,13.659447,167.71274,145.46426,48.49779,24.412277,1.0340891,0.6890467,0.4609679,0.7732422,1.6267875,1.1658196,11.650155,6.769709,9.343511,5.4913206,0.7854846,0.78036726,29.203768,0.32723838,2.004297,7.306661,8.655061,1.2717062,-3.3048444,-2.7426658,0.05393782,1.6116265,1.57403,0.584625,1.0446365,5.083733,0.11647218,132.56592,20.803953,0.53987426,596.7131,0.41936976,1296.3718,0.18358196,-43.630104,-1.7185078,1609.1028,0.16829908,993.99664,0.2713141,-49.845314,-1.4067774,2698.1292,0.10977377,890.72437,0.34420687,-55.289276,-1.218918,-13.132262,-0.47859642,24.978863,0.30326766,0.0527305,0.6365046,-0.017457016,-0.46217355,0.89135087,0.7161525,31.38171,0.23763484,-0.14882986,-99.29314,9.230302,1.2715878,-3.207174,-3.0049767,-10.11002,17.498295,0.028565167,-0.01681128,0.36097497,2.4048097,2.4340773,0.32333332,0.29516473,0.086666666,0.059254628,-24.65634
0 days,0 days 00:00:05,40.0,45.0,26.805624,0.22992857,18.342617,29.4553,30.803915,12.461298,237.57768,352.77487,77.350555,61.47645,1.1994797,0.60717326,0.51093924,1.0712259,1.6491661,1.1382269,14.556595,7.808109,7.9850125,4.142296,0.9335342,0.74855477,28.610348,0.3565493,3.529126,4.198801,14.924418,0.98270595,-3.7303689,-2.8557863,0.046846397,1.6003656,1.3818204,0.65369475,3.0673323,1.525448,-0.39677644,-38.357857,19.72459,0.5376194,527.0823,0.4226765,1298.2633,0.19833001,-26.723845,-2.0700078,1564.325,0.16143882,992.05023,0.30643544,-35.945568,-1.3727728,2618.711,0.093009576,811.3605,0.3648483,-40.11939,-1.1899085,-14.306223,-0.45729318,24.970041,0.3063427,0.05682369,0.5364939,-0.01703208,-0.502032,0.98245686,0.73045313,30.260033,0.27683377,2.7911038,5.375349,15.240534,0.9832778,-3.7973213,-2.8473597,-7.788645,13.984186,0.046159342,-0.014107386,0.45818686,3.206413,2.0283976,0.439,0.4860957,0.053333335,0.01885618,-23.01151
0 days,0 days 00:00:05,45.0,50.0,23.434101,0.2582626,17.12376,25.006413,29.099964,11.976204,116.98397,45.445896,83.09877,78.4437,0.843849,0.60346144,0.41788673,0.62401783,1.2985499,0.88066316,7.8108735,3.8075984,6.9348817,3.0884972,0.5055819,0.5960217,27.73444,0.30345774,4.8332763,2.4637125,13.327345,0.87168217,-2.0700758,-4.4291677,0.064398445,1.670534,1.4350504,0.65522635,0.59874356,9.587482,-0.86510026,-7.5978355,18.809305,0.48063394,553.6347,0.3798012,1287.6227,0.16405827,-37.069584,-1.7596996,1591.5232,0.15218444,1023.1879,0.3226665,-44.94206,-1.370623,2654.4795,0.10088793,864.4868,0.3143878,-49.390327,-1.2074565,-14.490376,-0.3859051,24.701183,0.27111253,0.039882235,0.63449854,-0.018707342,-0.44972512,0.54468966,0.57053924,29.893242,0.194393,3.461878,3.5113623,14.142278,0.8236861,-1.9170467,-4.7430973,-10.587341,17.527872,0.034023758,-0.015473096,0.32299674,2.8056114,2.4390244,0.3383333,0.3832065,0.084285714,0.056279186,-27.955385
