start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,27.792011,0.2872447,17.826996,30.732845,34.816605,16.989609,247.63824,175.01309,110.132225,68.89359,1.423852,0.6328392,0.5990069,1.2803751,2.105947,1.5069401,20.312754,12.08614,14.894351,9.668085,1.4407228,0.826629,27.386934,0.4343821,3.1211383,4.5344596,1.2558194,11.055987,-4.8994403,-2.280983,0.081672244,1.3195621,1.6655381,0.50756246,0.45758006,10.2977915,1.5486563,9.999635,19.959795,0.6969613,581.71967,0.34972954,1432.616,0.2143738,-29.095655,-2.323674,1596.2203,0.13216512,1095.9263,0.38169083,-37.772682,-1.6015908,2644.2908,0.10600718,931.53314,0.53776836,-42.911236,-1.3565981,-13.111667,-0.5059649,23.53598,0.3458965,0.078137994,0.4125012,-0.021412704,-0.44613805,1.5405931,0.7907657,29.574808,0.32820958,1.6857811,7.8922873,0.5630498,24.549446,-5.2224784,-2.2297878,-9.193701,15.363263,0.057958275,-0.021677777,0.94455093,4.208417,3.0364373,0.272,0.25113606,0.045454543,0.02775334,-21.297003
0 days,0 days 00:00:05,5.0,10.0,24.3332,0.3108744,17.081694,22.280848,32.028816,14.947123,263.55133,305.56015,230.36879,288.07043,1.019757,0.6505423,0.4941601,0.7921775,1.4541327,0.9599726,13.330341,8.606252,10.654151,7.5793724,0.90797925,1.007198,25.398554,0.4631003,6.1609926,2.1336153,3.0325081,4.7473125,-4.3688536,-2.5665724,0.12880063,1.373178,1.6563163,0.61203974,-0.96815294,-4.698153,-1.0355909,-15.267545,18.518515,0.7889065,561.9722,0.3607423,1396.5371,0.1900596,-68.24619,-1.3105534,1607.9591,0.1558948,971.83575,0.4021837,-72.439476,-1.1488957,2677.694,0.115675814,904.73865,0.5278814,-76.658775,-1.0488815,-13.154285,-0.4149099,23.38602,0.3610381,0.065282755,0.5579194,-0.022614721,-0.41981336,1.0671464,0.92276955,28.378551,0.31476033,5.3715763,2.060309,2.816708,5.298908,-5.6579227,-1.9699197,-8.2227,16.156923,0.041740708,-0.016266054,0.52608687,3.206413,3.2454362,0.201875,0.23524505,0.09857142,0.07376189,-23.76224
0 days,0 days 00:00:05,10.0,15.0,28.759348,0.22519228,20.094816,30.597473,34.10878,14.013964,288.83994,394.64484,127.1347,89.224304,1.3244392,0.50665826,0.7872688,1.1766648,1.7301443,0.94287544,18.811806,10.040791,12.615498,7.33055,1.2025039,0.7355825,24.18127,0.58187354,8.248816,2.20671,2.3061829,6.480747,-4.745579,-2.555173,0.0747678,1.4003087,1.682191,0.51506096,1.7682498,2.6212952,-0.4250385,-34.004917,18.624065,0.7258354,578.5074,0.37270573,1392.2056,0.1864464,-51.690228,-1.6211199,1642.4542,0.14880694,893.76373,0.38091862,-57.020588,-1.3354381,2715.2747,0.094833426,823.9601,0.5156941,-60.682987,-1.2202845,-13.90471,-0.49450603,23.338045,0.3813276,0.0796702,0.3666903,-0.02412682,-0.37759182,1.3595679,0.6710906,28.73986,0.33170137,3.4942288,4.4057775,3.3936017,4.645463,-7.1607037,-1.621884,-9.206319,14.067635,0.051511794,-0.020330809,0.7156166,4.6092186,3.0425963,0.24133332,0.19795173,0.08333333,0.05948856,-21.74665
0 days,0 days 00:00:05,15.0,20.0,26.348715,0.24919023,18.579615,29.418043,31.0798,12.500185,183.84406,79.44071,190.93163,232.24837,1.1057521,0.60694426,0.5928744,0.974226,1.4167225,0.8238481,19.204231,15.998773,14.255179,11.693976,0.843174,1.1028587,21.930445,0.6596247,9.822429,1.3624202,9.630375,1.6053743,-5.631235,-1.8807681,0.048971307,2.085662,1.4091649,0.63229215,1.7894018,3.11468,-0.45600763,-20.965322,18.645939,0.40254617,535.2852,0.33190826,1345.0355,0.17239758,-73.28582,-1.1893266,1662.0103,0.15688017,905.1289,0.5055149,-80.6324,-0.9952175,2666.1587,0.10137002,884.463,0.6832704,-81.26325,-0.98420584,-13.445796,-0.305968,20.908434,0.28175506,0.07482934,0.39207336,-0.023341352,-0.33378753,1.0009154,1.0835712,27.293812,0.31537998,7.123353,1.6117532,11.956164,1.3838731,-8.689842,-1.0981543,-6.924227,13.218359,0.044663444,-0.016441636,0.49275443,3.4068139,4.285714,0.14380953,0.18566424,0.08470588,0.059222177,-21.446432
0 days,0 days 00:00:05,20.0,25.0,24.003714,0.39387116,16.683365,19.042757,32.95192,16.268555,230.41895,225.83345,124.53828,100.85705,1.0150006,0.7975825,0.39515352,0.62961894,1.6873728,1.2922193,22.710253,10.354108,9.41887,7.206838,0.8975228,1.030562,28.343369,0.22033437,4.715446,2.2116125,2.8478768,4.3229537,-8.966227,-1.4508277,0.105709285,1.2842871,1.7895292,0.568265,-1.50174,-3.4422553,1.0010802,14.348905,19.102457,0.7424316,603.3261,0.3447147,1395.9358,0.1414966,-23.178745,-2.2625883,1641.2942,0.16544244,1064.541,0.4151995,-31.699764,-1.508904,2762.951,0.10398505,896.88477,0.5420027,-36.332546,-1.2707722,-13.904418,-0.33885154,24.413097,0.27793145,0.05607171,0.61192924,-0.01986192,-0.42705232,0.9285939,1.0268732,28.393166,0.22063443,4.6572547,2.2687821,3.007473,4.046252,-8.973025,-1.4905223,-12.423087,23.029812,0.045076746,-0.019882675,0.53640425,1.8036073,2.2267206,0.40363634,0.3736618,0.033749998,0.014086784,-22.745028
0 days,0 days 00:00:05,25.0,30.0,32.159424,0.22217369,26.863955,33.962997,36.461037,9.597082,324.20428,603.92096,172.18806,107.906425,1.3512942,0.435982,0.8621849,1.2274417,1.8061206,0.94393575,14.724441,6.626067,12.161647,6.220799,1.1725825,0.65679425,22.4517,0.71935105,7.312498,2.1079845,4.7496877,3.4723306,-7.11973,-1.72353,0.072945505,1.4767728,1.6737775,0.5539931,3.0463293,1.729181,5.8002577,2.9742813,20.427849,0.49248135,564.36835,0.4071973,1361.7715,0.23258668,-60.102974,-1.4688059,1606.2554,0.17069307,903.16754,0.43350708,-62.016747,-1.267203,2686.382,0.097257845,872.6787,0.57060134,-66.48939,-1.1411394,-12.122417,-0.4698713,22.171253,0.38646486,0.08096773,0.36920264,-0.02253494,-0.37197587,1.3570843,0.5744092,28.118246,0.37874264,3.4268517,4.0113,3.3761477,5.1134257,-7.6702266,-1.6483402,-3.7681003,8.90733,0.05268347,-0.01756751,0.667419,5.410822,2.2448978,0.32090908,0.2626596,0.16142856,0.13173875,-22.712072
0 days,0 days 00:00:05,30.0,35.0,27.114565,0.2886972,17.96197,29.468716,34.256866,16.294897,221.76057,125.66492,125.686005,79.39869,1.1575539,0.5086353,0.63975596,1.0661329,1.493345,0.85358906,14.786282,11.4487915,7.735689,4.807892,1.0495926,0.8082754,22.850454,0.5983025,12.507602,1.2751776,0.48626676,31.148983,-5.765403,-2.2761757,0.073361255,1.6006027,1.753596,0.6331764,0.6992921,7.5682473,1.6272298,14.022681,19.920029,1.0124605,517.3813,0.35437125,1313.2107,0.17228977,-60.125,-1.4479162,1575.589,0.14908262,943.2683,0.38034308,-67.15903,-1.1910167,2684.5188,0.10120474,804.85065,0.53522563,-71.41183,-1.0798054,-14.541269,-0.3823907,24.96652,0.30109003,0.07466292,0.34682453,-0.024689699,-0.30654386,1.2507356,0.677696,28.030834,0.35051376,9.424215,1.5065476,0.44173247,35.407112,-7.7520227,-1.7068365,-8.397558,14.108059,0.043431427,-0.018262152,0.5551434,3.4068139,2.6369169,0.2646154,0.19680585,0.09461538,0.07889773,-23.595253
0 days,0 days 00:00:05,35.0,40.0,24.181038,0.33478016,16.776117,19.912666,33.555943,16.779825,268.1729,445.2516,94.68045,75.6527,0.8897388,0.73351634,0.38892218,0.4881812,1.529131,1.1402088,11.970011,6.362662,10.360074,5.542798,0.72872686,0.9924308,27.696972,0.29507932,7.8769236,1.3804414,2.741818,4.07091,-1.8156056,-4.8414884,0.065319344,1.5918787,1.7572567,0.5802408,-0.6035654,-9.213815,3.2221978,4.2671733,22.952887,0.38899747,601.74835,0.32576218,1416.0554,0.12431281,-32.620697,-1.8828858,1649.3694,0.14623727,1117.5565,0.31373596,-41.73467,-1.3524764,2713.7075,0.10942448,920.0234,0.37916717,-47.048428,-1.1577089,-15.041817,-0.27594617,25.115898,0.21933399,0.048503388,0.70310515,-0.022181744,-0.34453794,0.79122573,0.95520115,28.816107,0.21738234,6.9191084,1.4040121,2.6266286,4.470627,-2.1981425,-4.190076,-12.799609,21.26764,0.036949523,-0.018657913,0.38644016,2.4048097,3.4412956,0.24117647,0.20490694,0.03833333,0.019507835,-25.12291
0 days,0 days 00:00:05,40.0,45.0,27.243065,0.2926979,18.135307,31.75344,34.404236,16.268929,193.51424,167.11728,181.12292,100.47907,1.0674645,0.476658,0.57071954,1.0276021,1.4552695,0.8845499,12.002206,5.3584247,8.744695,3.7527344,0.81395406,0.6226659,23.552551,0.5898688,13.976499,1.1846917,0.0030478344,4590.8286,-5.380473,-1.9829651,0.10766977,1.382783,1.5349622,0.60622686,0.05106517,104.17809,1.8959048,6.7077847,22.07606,0.544876,570.6086,0.3437187,1387.7749,0.17169829,-47.82573,-1.5973206,1602.5609,0.16483611,1041.8293,0.4184908,-53.296352,-1.30497,2760.5093,0.08874291,896.15375,0.6387859,-59.824604,-1.1056751,-13.306906,-0.49264044,25.213863,0.28660288,0.06250541,0.44133615,-0.023204973,-0.4094583,0.90694493,0.57722974,27.6784,0.34702757,9.920244,1.3875625,0.4173536,34.90797,-7.508759,-1.3854698,-8.9197,14.450875,0.03526266,-0.018936677,0.4833251,4.8096194,3.448276,0.2217647,0.21601295,0.05785714,0.029563146,-25.400524
0 days,0 days 00:00:05,45.0,50.0,26.13844,0.27535093,18.16839,26.118954,33.679646,15.511255,285.40637,369.66144,61.541847,35.606277,0.9411421,0.4057705,0.5763658,0.87618583,1.2478538,0.6714879,12.003587,6.114947,8.082624,3.2847972,0.7773013,0.7199909,23.973143,0.6109406,13.027625,1.0016588,3.080192,3.892109,-5.1009665,-2.4471161,0.07360626,1.245308,1.7329296,0.5991624,-0.07207207,-62.938515,4.421371,2.4075925,23.970486,0.48388216,589.2442,0.32799637,1404.1646,0.16457587,-58.850163,-1.4410586,1617.288,0.16381334,966.4173,0.34319958,-64.89699,-1.1964657,2767.761,0.0855594,812.34564,0.55166423,-70.296585,-1.0580014,-15.5089,-0.37469527,26.379913,0.27457875,0.06479921,0.48077333,-0.02372829,-0.47332102,0.8728486,0.70125073,30.26271,0.26481888,9.044278,1.0532129,3.7301853,3.2860336,-6.4440846,-1.9729447,-6.426251,13.046052,0.04082753,-0.015505489,0.5188549,5.0100203,2.6422763,0.26999998,0.17015828,0.104545444,0.060956564,-26.335476
