start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,22.680315,0.36631247,16.265789,18.03525,32.73386,16.468071,224.73466,240.53528,131.62283,63.04946,0.7863792,0.75663114,0.3747926,0.5005405,1.2018936,0.827101,9.274566,7.020146,8.453905,8.057021,0.629896,1.0269579,26.270077,0.3026859,8.344515,1.2693237,5.9965153,1.7675096,-0.7310862,-11.129989,0.094047345,1.234571,1.6358808,0.72253996,-1.8394831,-2.6909792,2.323867,5.3970356,21.11317,0.43274975,530.4001,0.35042214,1375.5797,0.1281347,-52.653492,-1.4689382,1565.6893,0.12811409,1037.3029,0.31277114,-59.458515,-1.2008605,2623.3613,0.10225125,882.0664,0.461543,-62.512783,-1.1184368,-15.060415,-0.3931454,24.317526,0.29321897,0.05193201,0.70613813,-0.020555543,-0.40502787,0.7103617,0.9888373,27.468904,0.22811493,7.833575,1.2464366,6.235789,1.735822,-0.86610985,-9.9776125,-12.259458,21.133705,0.038385693,-0.016594265,0.391206,2.004008,4.056795,0.17999999,0.16355427,0.052941173,0.04025868,-26.622416
0 days,0 days 00:00:05,5.0,10.0,22.84691,0.33197975,16.717722,19.2246,33.79819,17.08047,120.043846,66.239975,105.865425,71.69865,0.69106597,0.730684,0.36574954,0.406487,1.0062875,0.6405379,10.703987,9.811548,7.603658,5.1467056,0.48056105,0.95054615,26.331364,0.31120068,9.812764,0.86634815,7.7438593,1.1082342,-1.5621353,-4.7317986,0.07870618,1.322813,1.5285617,0.6842302,-0.8989714,-6.5549316,5.1790023,2.1830168,23.888876,0.41437024,598.3304,0.36314186,1376.2776,0.15245296,-36.164486,-1.8135624,1665.1085,0.16742672,1037.3599,0.3031903,-46.28188,-1.3151463,2712.9749,0.122938566,909.39185,0.36401317,-49.216885,-1.2078533,-15.37577,-0.3120786,24.566715,0.28425458,0.04516158,0.7797387,-0.0186933,-0.44875884,0.5116894,0.9496531,27.437216,0.23651415,9.132636,0.7779888,7.91717,1.1511644,-1.4672167,-5.127988,-11.945263,19.26624,0.038664185,-0.016606988,0.29958627,2.004008,2.6369169,0.31384614,0.27028582,0.06333333,0.06666666,-26.953205
0 days,0 days 00:00:05,10.0,15.0,26.134808,0.3361517,16.62984,28.659666,34.500553,17.870712,100.22994,54.611843,113.62027,80.973274,0.87318754,0.6564535,0.36135522,0.6584366,1.3649337,1.0035785,7.7430058,5.723446,7.187228,3.3538723,0.68446815,0.9636906,26.92474,0.32272735,10.913402,0.93314505,10.250722,1.0879992,-4.1287217,-2.3040726,0.06557894,1.6157929,1.357196,0.6212516,1.601861,4.2654486,4.9622574,2.9017107,23.00621,0.5303673,570.8823,0.37883753,1377.4792,0.18113542,-38.224857,-1.7437521,1644.6362,0.17603216,997.318,0.4435535,-48.03504,-1.2358632,2681.3037,0.10292149,879.50525,0.3927587,-49.892025,-1.1798321,-16.170715,-0.33956763,24.660774,0.33064455,0.059061125,0.5797966,-0.021700097,-0.3966881,0.7247468,0.96539265,27.638338,0.28947333,11.498155,0.8044538,11.0807905,1.0297155,-4.9235077,-1.8687701,-12.427828,21.208452,0.054779336,-0.016905928,0.5327112,2.004008,3.0487804,0.26799998,0.32303146,0.046153843,0.02815847,-25.064615
0 days,0 days 00:00:05,15.0,20.0,27.783783,0.26096445,17.889332,32.189102,33.795715,15.9063835,182.99881,189.1348,127.87937,123.71488,1.1889632,0.5223616,0.56050026,1.053453,1.7259483,1.1654481,15.001609,10.930908,10.789216,6.200463,0.9671546,0.71361655,24.718094,0.56164545,10.334677,1.6539379,3.4155538,4.943485,-2.0991821,-5.91667,0.077090986,1.4280552,1.4829217,0.6260221,2.0889103,2.621661,1.63811,12.098937,20.371265,0.77336043,564.9182,0.35122398,1377.4028,0.16758291,-45.346413,-1.6992795,1660.803,0.15866472,1039.1709,0.4693616,-53.044872,-1.312933,2672.6648,0.1294814,868.67487,0.4330689,-56.203434,-1.209687,-14.544857,-0.47536618,24.536919,0.33844134,0.06806275,0.5343079,-0.02200429,-0.43386805,1.0647813,0.65265185,28.725285,0.33588535,7.9721665,1.8291248,5.198324,3.3177836,-3.7494142,-3.1702073,-6.4920073,14.717549,0.050855216,-0.013361593,0.627858,4.408818,2.631579,0.29384613,0.22359093,0.083,0.05273519,-22.9017
0 days,0 days 00:00:05,20.0,25.0,22.77177,0.32147565,16.578129,18.69383,31.94563,15.3675,126.10252,60.23485,175.82126,300.6772,0.87848705,0.708809,0.38183296,0.574796,1.3444659,0.9626329,16.300102,6.9111485,10.161082,5.0414004,0.6649354,0.90483165,25.563616,0.3762924,7.7970457,1.5640279,1.890038,7.1294217,-5.109992,-2.1121542,0.10140786,1.4061989,1.3466772,0.67012125,-1.8616127,-2.5054595,-0.09926134,-118.75725,21.504559,0.5049312,622.2092,0.3277415,1386.8824,0.12823692,-53.5587,-1.4773004,1634.743,0.14330691,1036.2139,0.2940388,-60.088364,-1.2317288,2761.2312,0.095159315,795.4593,0.44409746,-65.38768,-1.0837102,-13.15989,-0.44665116,24.494995,0.2585637,0.054203447,0.6325896,-0.01853972,-0.36107177,0.7573761,0.8491868,27.672964,0.27013534,7.513279,1.6199211,0.8542186,16.769777,-6.8446054,-1.5453818,-9.548177,16.204245,0.038837574,-0.014979873,0.378107,2.6052105,4.056795,0.17799999,0.19556583,0.056470588,0.04364848,-26.92387
0 days,0 days 00:00:05,25.0,30.0,26.249863,0.29243407,17.483654,30.897243,33.736538,16.252884,176.93797,148.9705,100.26049,64.6346,1.1886452,0.6394774,0.45494485,1.0858294,1.6042466,1.1493018,15.89963,9.043817,9.940043,5.8791966,1.1484734,0.91065735,27.929039,0.4392767,8.576357,1.5735948,3.1064956,4.8783064,-1.2851496,-8.354405,0.065551616,1.4585577,1.551937,0.637151,1.7400693,3.224599,2.401845,7.0027037,22.050924,0.67564285,586.5025,0.37449685,1380.2264,0.16041836,-37.036922,-1.9193939,1627.7948,0.1588725,1032.2489,0.3598857,-45.176247,-1.4625139,2675.1091,0.11588206,934.8695,0.4567715,-50.172085,-1.2705479,-15.560787,-0.4407229,26.377522,0.33167204,0.071751796,0.4536987,-0.021479942,-0.42712063,1.298565,0.8396811,31.032896,0.2835401,6.1554675,1.9102025,4.0151205,3.9173636,-2.7951336,-3.5787046,-11.2739935,18.058989,0.03690555,-0.015552855,0.38291144,4.008016,2.6369169,0.3076923,0.35399163,0.072222225,0.04916588,-21.16891
0 days,0 days 00:00:05,30.0,35.0,27.697042,0.29123348,17.54843,32.452976,35.183105,17.634676,473.26855,712.5018,168.53134,144.97816,1.2541301,0.63654065,0.4252892,1.1315807,1.9115834,1.4862943,17.806381,10.165055,11.258137,7.9684315,1.2344258,0.91743004,25.206726,0.57010806,9.586141,1.7550584,2.4219358,5.0627995,-3.0426824,-2.9836788,0.08546375,1.7187827,1.6471809,0.666022,1.3978763,4.5241528,4.7421937,4.051201,23.276026,0.67206585,589.83014,0.31279474,1395.5919,0.19699904,-50.370342,-1.5702435,1643.2305,0.13902815,1030.2341,0.35661617,-58.987286,-1.202216,2720.6873,0.09305212,858.80066,0.5347161,-63.360565,-1.0787462,-14.746658,-0.4948029,25.24653,0.31785408,0.06972743,0.5572768,-0.020787612,-0.48629335,1.4302026,0.8469975,29.113766,0.3627164,5.698935,2.5019126,2.670647,4.962546,-3.8331623,-2.3742828,-9.557024,16.27623,0.045295946,-0.018782167,0.6006359,3.206413,3.4764826,0.21411763,0.16102827,0.07909091,0.055013146,-20.203714
0 days,0 days 00:00:05,35.0,40.0,25.98098,0.2785022,17.703007,29.805655,32.447643,14.744637,248.9647,245.93628,105.981514,80.771805,1.1748266,0.7014402,0.44361442,1.0103453,1.8251724,1.381558,15.577704,9.769696,12.695705,6.2822113,1.0336653,1.1156727,24.580944,0.5087133,6.020049,2.4971287,0.8396648,20.35894,-4.4969244,-2.3103576,0.10512141,1.6242782,1.6364092,0.53502953,-0.009049277,-536.7845,-4.178993,-3.9710596,16.680601,0.93841934,568.6028,0.34959927,1418.0449,0.19237252,-57.194546,-1.5017277,1599.5612,0.15976693,1052.0955,0.3913629,-61.812515,-1.2906632,2644.257,0.101595975,904.6759,0.38131163,-66.45948,-1.1546154,-12.400748,-0.44839,22.992971,0.29657167,0.066866174,0.51938397,-0.022161463,-0.4131481,1.2530229,1.0125836,28.497528,0.31241015,2.762014,4.833068,0.67580974,26.978138,-5.9254975,-1.8413721,-9.199831,15.898442,0.042464986,-0.016716642,0.45440733,3.6072147,2.631579,0.27153847,0.24082696,0.094166666,0.08281086,-22.900507
0 days,0 days 00:00:05,40.0,45.0,27.947104,0.29223567,17.649147,31.621735,34.087658,16.43851,163.10234,149.6099,117.14125,73.83189,1.2831357,0.6013762,0.52472997,1.178136,1.8035835,1.2788535,15.909637,11.050223,12.434572,9.599455,1.0707016,0.787704,27.444496,0.45823625,6.3848205,2.2364416,3.2249951,5.166456,-6.6852655,-1.8553667,0.06601993,1.8212419,1.5380653,0.666597,1.6115446,3.6022365,1.3133065,13.116545,20.009113,0.82608104,620.27496,0.3651053,1406.6713,0.20144114,-40.29442,-1.809554,1648.8698,0.17050451,1000.34564,0.40972987,-46.793633,-1.4244187,2737.8545,0.11099146,850.41547,0.42123246,-51.28999,-1.2575128,-13.604256,-0.49291626,24.198181,0.36281776,0.07471183,0.4402842,-0.022436209,-0.42884427,1.2025023,0.7225853,30.306227,0.30753845,4.059141,3.1941667,3.9303176,4.429396,-7.8631725,-1.6507343,-8.94708,16.147486,0.03956164,-0.018344456,0.55527246,4.208417,2.8513238,0.27785715,0.22262007,0.06454545,0.04163993,-22.662949
0 days,0 days 00:00:05,45.0,50.0,26.699913,0.33308682,17.12703,31.121452,34.457928,17.330898,91.63142,53.172863,161.9576,182.8123,1.1631937,0.75852734,0.4126793,0.86020213,1.7681737,1.3554944,18.01901,11.792175,9.815046,6.6908765,1.0466118,1.2272892,23.810637,0.5516746,6.775201,1.8098129,5.213202,3.347542,-4.276299,-2.3400722,0.059805904,1.4452751,1.5246633,0.64611715,0.35550088,15.008896,0.9458859,15.661556,19.603804,0.68587863,639.0032,0.34808147,1367.4583,0.16985367,-53.930325,-1.5024492,1694.8027,0.16430101,1009.2606,0.36686596,-59.355824,-1.2554202,2771.1033,0.11361036,979.2872,0.6187929,-63.213257,-1.1446835,-13.025467,-0.55272573,23.185736,0.37984768,0.057686985,0.6001403,-0.019964008,-0.54166186,1.2062137,1.1759748,26.53613,0.38739574,5.2179337,2.2505057,5.0422955,3.6346211,-4.7725368,-2.129418,-7.250518,15.470673,0.036368307,-0.013092442,0.5308046,3.0060122,3.0425963,0.24066667,0.18798818,0.08416667,0.059645947,-22.331707
