start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,19.077946,0.18286826,16.230501,17.794388,22.547825,6.3173237,78.638535,53.93485,172.6416,234.84795,0.52152854,0.61247003,0.35009626,0.36865437,0.65394616,0.3038499,6.103751,4.657588,1.9175266,1.615675,0.27541402,0.6649151,25.676708,0.21458864,7.219212,0.91361064,6.392717,0.8146211,-5.2523704,-1.9816763,0.06083948,1.4656434,1.306572,0.58260596,-2.8635345,-1.319892,5.516909,2.324872,23.263807,0.34161404,560.74207,0.3292988,1389.8434,0.12619142,-46.624626,-1.5862783,1592.1293,0.16987401,1134.3175,0.24369167,-53.111378,-1.3204931,2675.1426,0.10891039,956.35724,0.45176867,-57.59961,-1.174625,-13.810481,-0.24753094,23.32972,0.14014672,0.03434049,0.61963105,-0.018333651,-0.37911278,0.29061392,0.6940293,27.01981,0.14647536,6.6534476,1.0540134,5.7002015,0.8421591,-6.3775606,-1.7365417,-12.49497,20.5033,0.030615509,-0.014799537,0.21616076,1.4028057,4.0650406,0.1835,0.18690306,0.05642857,0.03656836,-34.293827
0 days,0 days 00:00:05,5.0,10.0,20.706802,0.27974784,16.572483,18.284523,25.644896,9.0724125,266.29376,268.31854,121.83806,137.66527,0.63711476,0.54695547,0.38452768,0.50045323,0.8166935,0.4321658,7.782545,7.4092813,5.9538317,5.1486206,0.38935426,0.78191334,25.143929,0.22045237,4.000629,2.0201697,8.019047,1.225186,-5.038154,-2.2228134,0.0789967,1.1124794,1.6450883,0.5467174,-2.9883454,-1.1014056,0.36647987,39.80577,17.652342,0.8050735,561.84283,0.4178716,1313.1174,0.160262,-68.34412,-1.225414,1589.4148,0.17866464,1015.8331,0.3708216,-72.42069,-1.0795846,2633.5496,0.1256452,859.3894,0.4856386,-74.73318,-1.0247034,-12.2874,-0.32537976,21.458647,0.24579763,0.042283412,0.6970608,-0.019169863,-0.43949512,0.42890573,0.7899396,26.448835,0.19624281,4.1743674,1.9356134,8.2676325,1.2919612,-5.775359,-2.1235669,-10.645559,18.683033,0.037659608,-0.016086742,0.29272923,3.4068139,5.2845526,0.12,0.18464102,0.054347824,0.04421549,-32.84151
0 days,0 days 00:00:05,10.0,15.0,18.68957,0.19865274,15.946053,17.813702,21.462376,5.516323,249.8706,445.22314,87.01237,55.35229,0.5462717,0.54381967,0.35861892,0.38621387,0.71933186,0.36071295,5.301434,3.526868,4.778575,3.429976,0.2808468,0.5976305,23.301764,0.29120943,7.1119423,1.2043769,6.093392,0.9729483,-2.4987855,-3.195628,0.12847842,1.344173,1.2758241,0.69299906,-3.934299,-0.6968914,3.7176473,4.348788,20.960512,0.42056438,554.91656,0.33233523,1327.9939,0.17625715,-66.76979,-1.2665749,1596.5459,0.1509119,1074.6707,0.30886766,-74.099236,-1.077899,2669.5735,0.11402509,875.97687,0.38889465,-76.53417,-1.0247558,-13.705765,-0.26881012,22.174652,0.18885718,0.03467408,0.72891784,-0.018453384,-0.33842036,0.30196667,0.6626835,25.505669,0.12926956,6.2492533,1.5084639,7.346239,0.6849999,-4.2800684,-1.8419988,-10.205271,18.118658,0.02898374,-0.013250175,0.24231118,1.6032065,4.462475,0.14363636,0.12712003,0.080625,0.06108076,-36.604256
0 days,0 days 00:00:05,15.0,20.0,19.62371,0.2802902,16.549177,17.528011,21.55366,5.0044823,263.2336,367.4407,79.57399,70.78555,0.5411991,0.52711034,0.3651796,0.40210924,0.6674663,0.30228668,3.8847613,2.4322174,2.7261033,2.8337123,0.29791993,0.6404451,25.144085,0.19883502,6.0422363,1.2710067,6.819139,1.2111286,-3.169302,-3.1368637,0.059302557,1.0090992,1.5425078,0.62599164,-3.1052008,-1.0046103,3.700701,3.156981,22.169256,0.31589246,616.1105,0.31754097,1359.4568,0.146043,-59.669308,-1.3743035,1670.4812,0.16148047,1075.8939,0.23471053,-65.58411,-1.1734486,2735.7375,0.10331026,932.9497,0.40513834,-68.57438,-1.0985329,-13.488537,-0.2775853,22.748241,0.23402573,0.03463687,0.70065796,-0.017997602,-0.4395325,0.29580867,0.6342222,26.22903,0.13970271,6.8648815,1.0825477,6.962791,1.0591592,-3.4658554,-2.794953,-9.865874,19.013313,0.03334362,-0.0137940915,0.30160335,1.8036073,3.8539555,0.1773684,0.20073135,0.068823524,0.044705883,-35.73646
0 days,0 days 00:00:05,20.0,25.0,20.027552,0.3490844,15.945636,17.511421,24.091896,8.14626,242.92601,284.19495,92.31059,62.646553,0.69473314,0.5137882,0.39554018,0.5791232,0.95702374,0.56148356,10.521226,8.204089,6.2693753,4.2299037,0.4207051,0.65100884,23.441658,0.35156986,3.9952133,2.4484446,9.601076,1.0418639,-4.5773163,-2.7451634,0.09303786,1.2850076,1.4752848,0.6661714,-3.2684057,-0.9088744,2.95011,4.235572,19.358416,0.45211208,515.2903,0.34295103,1291.4998,0.17303745,-77.503716,-1.1306851,1584.5281,0.13751951,961.9163,0.33518946,-82.185,-0.9921664,2619.2734,0.115458846,885.3154,0.40638378,-83.629105,-0.9645639,-12.607904,-0.330135,21.259947,0.26468116,0.046609826,0.55425507,-0.021188168,-0.3559577,0.44412377,0.6810949,26.296534,0.2170719,4.4587474,2.002723,10.472611,0.9762116,-5.9897547,-2.1201913,-8.168471,15.888153,0.035016064,-0.015874462,0.38185638,3.0060122,3.6437247,0.17388889,0.15513931,0.08470588,0.07837449,-32.98784
0 days,0 days 00:00:05,25.0,30.0,19.526783,0.18815866,16.705378,18.208775,22.93926,6.233883,181.12439,215.53418,129.74649,73.233055,0.6192312,0.5084523,0.3825878,0.44968793,0.87810385,0.49551606,10.021555,4.99491,5.4703856,3.6155496,0.3769371,0.62720543,25.117641,0.27512118,5.998753,1.4122016,8.128787,1.0257479,-3.661143,-2.3673792,0.08211784,1.1408882,1.5747982,0.6730004,-3.2553897,-0.8787693,4.9240556,2.2536614,22.05312,0.34851435,542.7844,0.34150335,1332.0948,0.15203154,-54.371357,-1.5117238,1597.8267,0.13750382,1053.2145,0.29653764,-62.196407,-1.2435174,2635.533,0.109224044,957.8903,0.40119508,-65.08249,-1.16163,-14.006901,-0.27073845,23.337421,0.21900767,0.043349657,0.6841537,-0.020044418,-0.31458238,0.38537115,0.65594953,27.194767,0.16752665,5.977971,1.4072369,7.6737566,1.0155133,-4.6381354,-1.8256906,-9.848881,16.41982,0.039717462,-0.01830726,0.361697,2.6052105,3.8539555,0.18157893,0.16940337,0.08153845,0.058683787,-34.14743
0 days,0 days 00:00:05,30.0,35.0,20.861717,0.23213848,16.686132,21.234255,24.096855,7.4107227,196.12434,257.3923,111.50319,93.83126,0.6706807,0.5639978,0.3732001,0.457522,1.0326235,0.6594235,8.851092,6.2962646,5.520548,3.4804227,0.3772544,0.6476258,24.451458,0.19321498,5.1926885,1.7443411,10.798399,0.9541767,-7.760109,-1.2954994,0.081951715,1.3914129,1.4281929,0.59934044,-1.8634124,-2.0269158,4.3410506,2.6867232,19.993032,0.50187725,540.3736,0.3871258,1297.9569,0.21667221,-45.269608,-1.6774207,1599.2307,0.16425748,977.3988,0.40159753,-52.482925,-1.3557938,2639.4517,0.11568565,849.3007,0.4887927,-54.562138,-1.2861396,-13.284167,-0.31467947,21.39162,0.27589694,0.04582296,0.6362223,-0.021880208,-0.3592193,0.39999273,0.6358232,25.507132,0.15305524,4.8298063,2.0097754,11.1589,0.9991935,-9.06136,-1.172334,-11.076342,17.695908,0.03739969,-0.018577954,0.30085263,2.6052105,3.448276,0.21882352,0.13498941,0.07454545,0.0648584,-33.181652
0 days,0 days 00:00:05,35.0,40.0,19.157074,0.2471083,16.308363,17.928663,22.37628,6.067917,210.48491,304.40152,99.35901,78.47792,0.50578856,0.48985115,0.36883944,0.38881877,0.5988749,0.23003548,4.2532754,4.7087884,1.2919741,1.6528277,0.29187983,0.68978727,26.109295,0.11108551,7.131064,1.0096143,6.0535774,0.79509246,-1.6756772,-4.9859357,0.1028192,1.0455313,1.5657877,0.5785168,-3.6330206,-0.80980694,3.8137727,3.0412538,22.07918,0.40624058,581.2691,0.3242966,1384.2162,0.15286838,-43.070568,-1.6306434,1616.2383,0.14979205,1093.2161,0.26327434,-50.377415,-1.3166083,2696.2373,0.118366905,936.33673,0.41366348,-54.38482,-1.1871439,-14.171384,-0.21793139,22.896254,0.1777831,0.034416124,0.7166889,-0.018315474,-0.3107411,0.27781066,0.607055,26.355309,0.10177753,7.8605986,0.80182445,6.1300936,0.80032516,-2.0688195,-4.228358,-11.522709,19.551304,0.04434501,-0.01726414,0.3548369,1.4028057,3.6511157,0.21444444,0.20659198,0.055833332,0.024309918,-35.93668
0 days,0 days 00:00:05,40.0,45.0,21.3143,0.28248382,16.570545,21.349785,24.489256,7.9187107,339.06424,433.42548,237.71059,411.54474,0.83894336,0.4006926,0.55241424,0.7736508,1.0928732,0.540459,6.596685,3.5509918,6.3454757,3.2950668,0.47576708,0.47925562,21.921469,0.47296542,0.8591363,12.50908,9.785605,1.061994,-6.254122,-1.8531817,0.051473055,1.5461143,1.4756029,0.59267896,-2.0191896,-1.7823404,4.4784718,1.8724612,18.314556,0.49624553,545.22906,0.39424494,1260.9209,0.16586438,-70.23476,-1.2538468,1598.144,0.16820738,944.88855,0.3800177,-72.26854,-1.1489916,2632.3496,0.12823236,865.12714,0.586051,-74.84324,-1.0856516,-11.080202,-0.4012786,20.029413,0.26694673,0.04433004,0.55746204,-0.020969752,-0.32879606,0.49896428,0.48306385,25.67179,0.25618184,0.30395967,33.161587,8.991978,1.0394418,-8.65551,-1.3451177,-5.7081537,12.310242,0.037920743,-0.015234837,0.4135079,3.8076155,4.887984,0.12625,0.14613955,0.07105263,0.06734786,-32.22304
0 days,0 days 00:00:05,45.0,50.0,19.609676,0.22486538,15.92797,17.97684,22.980658,7.0526876,161.93501,177.0262,125.279945,94.930984,0.6343363,0.5079671,0.3860225,0.46811962,0.8756916,0.48966908,6.952369,4.412038,5.8825884,3.2240157,0.36627147,0.566489,24.594122,0.28716156,5.374512,1.7430841,6.1559224,1.4607601,-4.165604,-3.0822241,0.13141054,1.1282492,1.67548,0.49005422,-3.4483683,-0.92678773,0.5006557,32.558323,17.775724,0.9178049,579.5971,0.3706172,1320.4055,0.18635972,-64.66957,-1.3255742,1640.9719,0.17346072,1024.9207,0.35819298,-70.26278,-1.1450835,2692.6003,0.12925175,938.4699,0.46637896,-72.579956,-1.0922626,-13.690268,-0.32091755,22.821508,0.23599584,0.04202071,0.6264082,-0.020727683,-0.41510877,0.37613475,0.599758,26.413778,0.19503132,5.9876275,1.457662,6.739141,1.4488673,-7.093076,-1.8574547,-8.861278,17.707308,0.031804364,-0.015774557,0.35378176,2.6052105,4.2769856,0.15095237,0.13536212,0.075294115,0.054784887,-33.607204
