start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,22.046862,0.24835035,16.803038,23.67389,25.767475,8.9644375,149.10121,87.38476,83.548904,72.18649,0.79475546,0.68706596,0.36185572,0.48321024,1.1843524,0.82249665,15.460044,10.213594,7.4975467,4.6628714,0.465,0.8675167,28.171635,0.28535196,1.3730782,7.484449,7.0986195,1.1564915,-0.50529635,-22.409025,0.082859166,1.7613193,1.4284853,0.56016195,-0.49748644,-9.512753,2.6584191,2.517755,21.88847,0.29401085,667.5697,0.3714405,1364.75,0.21899025,-49.48045,-1.5975208,1687.7783,0.16044094,1087.3602,0.30984208,-54.8669,-1.3594347,2719.6846,0.114640824,948.56445,0.31731433,-59.213757,-1.2168754,-11.851035,-0.39149767,21.443346,0.22618422,0.047652245,0.70194745,-0.01642839,-0.6478907,0.52660155,0.8143842,29.853834,0.23873688,0.043579053,242.80931,6.697868,1.3620992,-1.3405119,-9.515687,-11.738316,19.708744,0.02382671,-0.012979825,0.22726527,1.8036073,3.258656,0.224375,0.2561974,0.06714286,0.036337417,-28.244476
0 days,0 days 00:00:05,5.0,10.0,23.157839,0.18001635,18.39718,23.696112,25.74001,7.3428288,186.37189,102.14322,60.6275,45.67919,0.9493804,0.4884478,0.45579782,0.87939554,1.326513,0.87071526,9.70028,3.2251182,7.4551992,3.810587,0.5347422,0.62273216,25.882385,0.5061856,1.2645963,10.733516,5.861333,1.8359044,-1.1206449,-7.6040235,0.046705104,2.5248783,1.3253127,0.62728286,0.7947346,5.2835307,5.2484984,2.5249596,22.875694,0.3486432,755.9912,0.35613433,1235.7566,0.17708133,-38.36135,-1.9248823,1773.384,0.16610964,989.7519,0.28326914,-43.20685,-1.593733,2826.7493,0.12193525,879.2006,0.40150294,-48.75236,-1.3609039,-10.767158,-0.503835,21.44554,0.3669127,0.06219249,0.5851488,-0.012764499,-0.7153118,0.57918334,0.60760903,29.78445,0.31006894,-1.4293716,-9.047436,5.535818,2.0749524,-1.0267655,-8.666224,-5.309519,11.1669855,0.035781167,-0.010362834,0.3331792,3.6072147,3.2454362,0.241875,0.19449353,0.07,0.0626099,-28.13165
0 days,0 days 00:00:05,10.0,15.0,23.181965,0.14821804,21.710875,23.786282,24.962505,3.2516308,206.32812,282.08322,77.849495,50.209225,0.88435847,0.50664264,0.4700983,0.7908397,1.278793,0.8086947,11.363106,5.419877,6.002952,3.4019666,0.5833143,0.633057,29.025524,0.32646978,3.1793087,3.5942497,5.2091346,1.58878,-3.4694262,-4.009739,0.05518786,1.886878,1.4706169,0.5285684,0.734831,4.7722797,4.818754,1.3680216,25.248865,0.3130995,729.07074,0.34569064,1287.204,0.1918496,-33.40435,-2.1327732,1806.2416,0.16798976,998.32153,0.3024144,-42.638763,-1.5590732,2865.4238,0.13054429,932.4614,0.38767597,-47.409084,-1.3580167,-12.522524,-0.5182425,22.754889,0.26808167,0.0636284,0.50043184,-0.01872185,-0.57454306,0.64155775,0.58590305,30.985746,0.27702928,2.2373512,5.2885118,4.899203,1.7917551,-4.9641256,-2.9298089,-10.441075,18.659185,0.030106084,-0.011830131,0.2979778,3.6072147,3.0425963,0.262,0.3050071,0.053846154,0.037934855,-28.157133
0 days,0 days 00:00:05,15.0,20.0,23.218683,0.22371179,17.46509,23.931646,25.473791,8.008701,502.61105,1043.2906,67.06307,65.27318,1.0325372,0.60837424,0.45587057,0.89218,1.5087602,1.0528896,14.47422,6.0152335,7.7016687,3.7344642,0.6607396,0.64308256,29.349155,0.27167806,-3.3811262,-4.425421,6.99999,1.458784,-1.1684086,-8.794531,0.052215762,1.6400286,1.5645247,0.5560624,-0.0100249,-404.35696,1.9986365,5.0842204,19.6866,0.4721946,657.3814,0.42370415,1329.2115,0.16173485,-28.83343,-2.438336,1668.1687,0.16992821,1066.5709,0.2491608,-35.273743,-1.8568646,2719.5718,0.12487419,953.09283,0.35695344,-40.38308,-1.568793,-10.577103,-0.58313644,21.323652,0.28790012,0.0600101,0.5440577,-0.013602202,-0.56313175,0.7232608,0.5918605,30.804293,0.21368903,-4.737546,-3.23319,6.7910433,1.5789807,-1.3889387,-7.59071,-8.818414,17.118305,0.025658855,-0.010170892,0.30504665,3.0060122,2.2312374,0.37181818,0.30486414,0.07625,0.07415145,-26.991896
0 days,0 days 00:00:05,20.0,25.0,22.008337,0.17322186,17.556614,23.528605,24.848377,7.2917633,153.25128,91.62664,47.151817,52.770554,0.9409513,0.62453437,0.4383748,0.807014,1.2889729,0.8505981,11.337084,7.540898,7.132125,4.792843,0.5871287,0.8000353,23.770737,0.5353691,2.188115,5.899945,6.8246946,1.0767177,-3.6545184,-3.4485223,0.0384651,1.5897186,1.502628,0.5909231,-0.2811759,-13.0388565,4.4352865,2.1090958,21.81853,0.34819967,748.7074,0.34691,1296.5535,0.18176326,-61.05927,-1.4415847,1822.4976,0.16707622,1023.51117,0.29429907,-66.96543,-1.2471664,2858.3352,0.10969312,950.7576,0.42997745,-69.73797,-1.1737596,-11.6503105,-0.46241605,20.97813,0.29422572,0.05540055,0.61807764,-0.015797203,-0.71361995,0.62691426,0.740895,29.032597,0.297891,0.54692775,24.203693,6.474134,1.2263525,-5.901179,-2.392424,-5.261946,12.318491,0.031935453,-0.006174395,0.45992967,2.4048097,3.0425963,0.21866666,0.19979544,0.09571428,0.06554325,-28.25452
0 days,0 days 00:00:05,25.0,30.0,23.349327,0.16354214,18.3428,24.498743,25.805946,7.463146,53.650894,31.45574,69.70189,47.166237,1.0949352,0.49746147,0.5527549,1.0179483,1.622536,1.0697811,14.331745,5.972675,8.867389,4.5586486,0.69016266,0.57909465,27.781174,0.33091408,-2.3594935,-5.7699895,8.1178875,1.1018848,1.6355529,6.083922,0.04702918,2.0130274,1.3689141,0.6199453,1.0765232,3.577595,1.408988,6.248396,21.571531,0.42799032,706.0905,0.42041656,1262.7169,0.18571594,-36.054543,-2.0523572,1740.0724,0.18869662,958.80554,0.2483066,-41.64774,-1.6807517,2798.2842,0.13259548,918.80743,0.40036008,-46.884865,-1.4437629,-10.805282,-0.5319776,20.791136,0.318992,0.06500322,0.49348557,-0.010761024,-0.8787857,0.72678846,0.5229465,30.19405,0.2535859,-2.7574165,-5.0139637,8.542436,1.1200114,1.8346808,5.5034876,-6.9083877,14.725703,0.031291533,-0.007036047,0.48452544,3.8076155,2.8397567,0.27785715,0.32016018,0.074,0.07964923,-26.641584
0 days,0 days 00:00:05,30.0,35.0,22.516865,0.17628542,17.753082,23.53779,24.671896,6.9188137,124.18441,114.66681,79.63006,81.02791,0.92938405,0.49662372,0.44713217,0.84265065,1.3484395,0.9013073,11.919322,4.5550795,7.2622194,3.4256585,0.6063849,0.61189806,29.7854,0.28833678,-0.5273985,-23.325138,8.459269,1.0775769,-4.887464,-2.5909345,0.06289014,1.5829256,1.4066776,0.59404033,-0.13150914,-28.415993,3.8965237,1.6518818,22.01924,0.33356258,752.5546,0.31357387,1270.5615,0.2059571,-24.109058,-2.6093333,1830.2124,0.15779841,998.3341,0.31630826,-32.233833,-1.8310081,2829.63,0.10563842,946.93915,0.33019024,-36.324455,-1.5848517,-12.25614,-0.43052745,21.603622,0.230349,0.06617562,0.5303828,-0.017923228,-0.72348505,0.64576966,0.5842217,31.074877,0.25421837,-1.0751808,-11.686103,8.135294,1.1290592,-5.808558,-2.2658439,-9.842808,17.433435,0.031611905,-0.011884276,0.31278157,4.008016,2.8397567,0.29642856,0.30728316,0.052222222,0.029355207,-28.112871
0 days,0 days 00:00:05,35.0,40.0,22.623014,0.21474102,17.36701,24.055794,24.553997,7.186987,178.72165,174.90768,87.02382,122.65829,0.9657889,0.5982661,0.43974555,0.8158045,1.5116328,1.0718873,12.227529,4.357777,8.415957,4.7534904,0.578816,0.6968687,29.678688,0.27398747,-4.4366207,-2.6272795,5.7220645,1.7976922,2.4828143,4.244235,0.045144055,1.723085,1.3614022,0.62515074,0.29799378,14.337487,3.7243462,2.93942,20.861387,0.31018415,789.7241,0.31234822,1304.96,0.21388043,-39.95221,-1.9085034,1799.4539,0.15225941,1081.4774,0.2294879,-45.429817,-1.6007148,2790.1724,0.10957099,997.714,0.2776631,-50.20382,-1.4000143,-9.344385,-0.60235924,19.955164,0.3091217,0.057191707,0.62321734,-0.012406411,-0.7721467,0.65615106,0.64012927,31.707293,0.22393845,-6.1974373,-1.9717814,4.8417706,2.2646408,1.4852637,7.515677,-8.725477,17.077955,0.033447515,-0.0071035065,0.31231773,3.206413,3.0612245,0.252,0.24886945,0.06307692,0.061065488,-27.518929
0 days,0 days 00:00:05,40.0,45.0,23.445848,0.19952251,19.375639,23.86985,25.090664,5.715025,233.60803,292.977,83.45134,53.8799,1.0620911,0.56818473,0.43229246,0.945967,1.5654364,1.1331439,11.600752,4.7463,9.963579,5.8498974,0.6732775,0.6685403,28.242758,0.3103242,-2.9777007,-5.2300897,7.5248456,1.2608703,-5.421446,-2.5529356,0.049620904,1.830817,1.4260424,0.6326998,-0.22737683,-18.24523,4.0598326,2.2795258,21.0196,0.3629547,820.7174,0.3128407,1147.524,0.19798303,-34.553375,-2.1727104,1906.1226,0.14858165,895.99634,0.25380823,-41.077717,-1.7166896,2941.9512,0.107276864,938.6715,0.3963943,-45.190002,-1.5170575,-10.281986,-0.64885,19.672235,0.304889,0.067335136,0.47848004,-0.016208012,-0.87096643,0.7578765,0.6034333,30.157396,0.24038988,-5.340024,-2.972768,7.323795,1.3977269,-7.336332,-1.9796399,-9.523064,16.83001,0.030160325,-0.010793159,0.3220957,3.6072147,2.4340773,0.3275,0.2749583,0.101428576,0.03907084,-27.007322
0 days,0 days 00:00:05,45.0,50.0,23.025274,0.2224633,17.556606,23.549124,24.701744,7.145138,226.43713,259.50616,46.42379,35.088223,0.91295654,0.5512468,0.41180468,0.8242369,1.3394699,0.92766523,11.597115,7.290061,6.3521805,3.9219692,0.558287,0.73230845,27.552612,0.43011197,0.21158111,69.6508,4.0840054,2.3801157,-0.1803334,-66.570244,0.07198377,1.9191906,1.4615564,0.6549014,-0.56469065,-6.925428,4.226851,3.0948813,22.16073,0.42719942,805.76556,0.28830895,1260.1973,0.23973222,-28.51985,-2.4252672,1860.2351,0.13793206,1004.01373,0.24971324,-35.902103,-1.7990707,2868.1702,0.104647964,989.38806,0.34945202,-41.09911,-1.5188007,-10.230232,-0.5913197,20.977434,0.30833736,0.056003053,0.574859,-0.015660847,-0.67373973,0.6022377,0.7148709,30.696901,0.28588364,-2.3574092,-6.0281086,3.2132578,3.1313324,-0.48206145,-25.912724,-7.254036,13.592546,0.032119393,-0.0120021375,0.3169656,3.4068139,2.4340773,0.33916667,0.30801672,0.067777775,0.041035965,-28.335873
