start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,24.196095,0.32004726,17.2914,22.14528,32.701656,15.410255,304.71008,595.53955,87.08419,106.67449,0.82260257,0.42936832,0.44394702,0.795763,1.1442158,0.7002688,10.038293,6.135228,5.513713,3.0415685,0.5233456,0.5652217,24.451733,0.52838856,8.117471,1.575908,2.269883,5.2897124,-4.689438,-2.0958245,0.07750476,1.5716988,1.3833323,0.6120784,0.006482076,791.86334,4.535281,3.2471492,24.396208,0.45467627,593.0159,0.32120654,1381.7303,0.1423171,-60.730724,-1.4187064,1622.3408,0.12966408,1029.7329,0.311869,-66.199165,-1.1994188,2739.022,0.10350737,836.79767,0.35549238,-71.76691,-1.0600443,-14.010889,-0.36050332,25.297348,0.26225743,0.05335566,0.5288637,-0.022236494,-0.4200695,0.57391495,0.53654325,29.64588,0.24703237,4.974769,2.3122017,1.9236264,6.08591,-6.5332537,-1.3095546,-8.194644,15.653188,0.037620526,-0.015970292,0.41920954,4.208417,3.0549898,0.22466667,0.14379925,0.09230769,0.06795404,-28.803627
0 days,0 days 00:00:05,5.0,10.0,28.11908,0.29809192,17.631123,32.305008,35.445293,17.81417,250.45047,442.83978,138.66977,209.7285,0.87972605,0.3267789,0.62630737,0.89920384,1.131519,0.5052116,7.799907,4.2018237,5.423761,3.3343937,0.60312235,0.6187398,22.859095,0.57293653,12.739781,1.1898456,4.224604,2.6615286,-5.170243,-2.3787804,0.045196854,1.9090462,1.3488082,0.58087635,2.329909,2.3460221,5.1108975,1.8999897,24.90939,0.40592217,573.48505,0.30396107,1293.4203,0.13946427,-64.773094,-1.3311958,1709.6263,0.13037015,915.3971,0.42487425,-73.051895,-1.0557132,2787.999,0.10212094,812.0524,0.49952537,-75.39018,-1.005024,-16.540516,-0.31357464,24.84954,0.2983579,0.06289566,0.4800222,-0.027006114,-0.29093626,0.6739406,0.6034599,27.12347,0.32326657,10.67477,1.0685886,7.417719,1.3011757,-8.699474,-1.2642527,-8.755794,16.57438,0.03656228,-0.016732883,0.42286164,4.8096194,2.8397567,0.24142855,0.24596332,0.11272727,0.093720175,-27.33395
0 days,0 days 00:00:05,10.0,15.0,24.755493,0.29838273,17.032164,24.41417,32.010723,14.9785595,188.82082,176.80318,157.03307,242.06903,0.8567886,0.3561165,0.5856831,0.80086136,1.1115317,0.5258486,6.7497764,3.6234777,5.3315344,2.9478457,0.5869862,0.46977067,26.311977,0.4256154,8.828915,1.6499975,2.7926877,4.3144565,-5.174724,-1.9926932,0.067541674,1.3982334,1.5679425,0.6076762,0.58067566,8.191269,-3.0828328,-5.1156664,19.997128,0.7871838,558.69855,0.35134485,1350.508,0.15261178,-49.641766,-1.6529346,1616.3728,0.16368446,1045.4862,0.3747325,-58.227028,-1.289073,2700.6074,0.117325425,846.47437,0.46044222,-63.4645,-1.1388353,-14.979227,-0.40511438,26.014408,0.25677395,0.06679037,0.4330619,-0.022771554,-0.32275775,0.60427696,0.4348874,30.098661,0.23407671,7.4298043,1.5308269,3.3494537,3.6247818,-6.978641,-1.3602637,-8.837003,15.872173,0.040581718,-0.018023498,0.51118207,4.008016,2.240326,0.33454543,0.18705194,0.11,0.068313,-29.3431
0 days,0 days 00:00:05,15.0,20.0,25.290855,0.29657775,17.146225,25.373465,31.269123,14.122898,208.5444,154.2057,92.431564,60.9379,0.88187945,0.45949382,0.44617876,0.85804987,1.2430631,0.7968843,8.363065,6.9414535,7.4112067,4.132408,0.5948563,0.7271927,22.233866,0.6054891,10.519524,1.4201163,5.2511067,2.4312742,-6.279734,-2.2406933,0.114432365,1.4493692,1.7839645,0.5309949,-0.2505262,-19.664557,-0.49636713,-24.742798,18.390884,0.51732063,575.96045,0.29836735,1336.1141,0.16684291,-54.022717,-1.4802669,1669.859,0.1579417,847.0042,0.41281024,-61.63857,-1.1973836,2774.4993,0.09820883,801.95874,0.46733788,-64.77544,-1.1125444,-14.591916,-0.37124786,23.622904,0.2713586,0.057265498,0.54248595,-0.026695034,-0.38380638,0.6875109,0.6706977,27.217857,0.28826132,6.8347926,1.9070073,5.5273395,2.1982632,-9.8254795,-1.3756527,-8.241626,14.087691,0.028414354,-0.017318435,0.34720626,3.6072147,3.4693878,0.20764706,0.21372135,0.089090906,0.096620575,-28.004078
0 days,0 days 00:00:05,20.0,25.0,25.185362,0.25113702,17.223019,28.686222,31.067478,13.84446,195.3174,134.81763,92.08062,61.676357,0.83736223,0.4059888,0.51851016,0.7971677,1.1212146,0.60270447,7.545844,4.718385,5.44735,2.2708833,0.58500993,0.5885362,26.247534,0.39099562,8.30782,1.2296901,4.0432673,3.051346,-7.7037272,-1.5986661,0.06564778,1.5474423,1.4827993,0.51322955,-0.046233065,-101.72648,-1.1350427,-9.06889,23.304977,0.44907364,588.2071,0.35753646,1322.8223,0.1495014,-46.567142,-1.68772,1655.5183,0.17455667,989.318,0.37917086,-56.788776,-1.2664212,2777.9548,0.11351016,835.78784,0.35982686,-61.10685,-1.1421133,-15.453836,-0.29782254,25.413736,0.2262043,0.06792735,0.4960791,-0.024245678,-0.35997832,0.62632614,0.57362425,28.739347,0.24616869,8.400266,1.11165,4.545041,2.887809,-9.1151085,-1.3528231,-8.242817,16.05755,0.042446006,-0.017369682,0.42844513,3.6072147,2.631579,0.28846154,0.30014986,0.10111111,0.08761588,-28.654522
0 days,0 days 00:00:05,25.0,30.0,24.645437,0.22026102,17.482216,26.821573,28.990524,11.508308,309.41388,367.77115,185.10365,227.88461,0.89995897,0.3707903,0.6280585,0.8277822,1.1403776,0.51231915,9.083899,3.6849449,6.928492,3.728691,0.57983047,0.5424533,22.242058,0.61301935,8.356356,1.4583687,5.576178,2.636989,-4.8139253,-2.0021524,0.07922439,1.4874636,1.4782542,0.5880397,-0.39879802,-11.663748,-3.1249833,-3.0151315,19.074846,0.50678927,541.51324,0.36873424,1346.6163,0.15431857,-68.84687,-1.2724552,1594.1626,0.16633908,1075.0653,0.4172676,-76.231636,-1.0653607,2673.6174,0.11218674,851.2542,0.37538788,-80.20333,-0.9774747,-13.066648,-0.3838186,23.864595,0.24142428,0.058091994,0.4543684,-0.021758609,-0.36743158,0.62792885,0.55752605,28.522726,0.25797063,6.4613223,1.6351113,4.087724,3.3571885,-6.581258,-1.45123,-5.5621963,11.642812,0.04307001,-0.018712794,0.49930608,4.6092186,3.4552846,0.18470588,0.19278508,0.088125,0.076503165,-29.96455
0 days,0 days 00:00:05,30.0,35.0,24.748432,0.26045045,17.339354,27.065214,30.566198,13.226845,256.07843,243.60966,246.84525,411.94107,0.81828606,0.43937042,0.50518864,0.7513981,1.0910813,0.5858926,8.822844,3.7959635,3.6960564,2.5749755,0.5245877,0.8479978,21.806524,0.5047186,9.568646,1.3415811,3.0677981,3.7332103,-3.9199588,-2.8605862,0.073999316,1.6630175,1.5195738,0.49799934,-0.39889297,-11.521091,-1.0907588,-7.595015,19.470488,0.41108963,587.2865,0.35460347,1338.1873,0.16130452,-76.51096,-1.1857164,1656.6907,0.1527901,999.318,0.37432808,-82.35961,-1.033519,2760.6006,0.10324257,846.5707,0.5557524,-85.571045,-0.9673993,-13.252546,-0.39119968,22.67473,0.31921142,0.051558115,0.57743514,-0.022866698,-0.35382012,0.6120198,0.8588115,25.498789,0.32825676,8.237576,1.4020379,3.4627748,3.125129,-6.2042537,-1.9530427,-7.9660754,15.8260975,0.033845443,-0.015244081,0.3721102,3.4068139,3.2454362,0.185625,0.18244754,0.108666666,0.09513966,-29.215826
0 days,0 days 00:00:05,35.0,40.0,25.930485,0.2615668,17.94061,26.78982,30.984818,13.044207,242.58916,123.4484,119.55477,82.583466,0.9283195,0.3388656,0.66711366,0.858526,1.1815097,0.5143961,9.123628,3.9747672,6.409883,3.1203387,0.6553036,0.5097699,24.797785,0.47094098,5.622581,2.4859633,3.4321623,4.017965,-6.559559,-1.6774236,0.09514658,1.2928247,1.5192804,0.5579606,-0.31466854,-13.549377,-1.8142023,-4.5628114,17.971571,0.49994934,583.07104,0.34667325,1355.7704,0.17856853,-50.569508,-1.5957311,1646.9554,0.135284,993.4045,0.4105643,-57.880062,-1.295014,2720.657,0.110258564,913.06287,0.47045732,-61.650063,-1.1833794,-13.235555,-0.41047862,22.501257,0.30889663,0.06611271,0.39253625,-0.025321908,-0.32940626,0.7153278,0.47693503,28.885986,0.23899776,2.985232,3.9695814,4.229365,3.2495942,-7.8617043,-1.3603134,-7.2346916,13.363866,0.04497039,-0.017972972,0.4408023,5.8116236,3.0364373,0.24266666,0.18781078,0.07071429,0.044795454,-28.30873
0 days,0 days 00:00:05,40.0,45.0,25.162533,0.27337253,17.022324,29.070368,31.465246,14.442923,194.28786,129.20383,108.39573,95.64119,0.9724829,0.46173275,0.60015464,0.8586319,1.336024,0.7358694,12.373483,5.4367127,5.995233,4.0699086,0.6468847,0.55836767,24.67007,0.4433978,5.049305,2.4522684,6.729834,1.977857,-8.622188,-1.2922133,0.07821037,1.6902407,1.6641697,0.62023425,1.0733743,4.963084,-4.218962,-2.5180347,18.235273,0.6049409,613.0865,0.2930914,1357.5474,0.13651563,-53.984467,-1.5845625,1700.7036,0.14763388,927.4601,0.42270496,-63.066147,-1.2521039,2769.149,0.09139539,774.5283,0.35196847,-66.3887,-1.1587948,-14.521524,-0.3802439,24.119482,0.26940534,0.06842324,0.42535114,-0.02666752,-0.37867004,0.7271648,0.52257645,28.61244,0.24854587,4.0279512,3.0019507,4.4468474,2.7798893,-11.143207,-0.964825,-7.7637534,14.087254,0.033799745,-0.017565582,0.433586,3.4068139,2.834008,0.24928571,0.26036963,0.10545455,0.09345525,-27.682491
0 days,0 days 00:00:05,45.0,50.0,25.217815,0.3010589,17.051472,26.364136,33.121403,16.069931,185.36334,118.63116,162.74786,110.83756,0.80533826,0.3050225,0.579088,0.7640417,1.0050077,0.42591977,8.188896,5.5095577,6.3109674,2.6952436,0.5606592,0.44829947,25.35531,0.4207355,7.9671726,1.2696048,7.634571,1.5593082,-5.5720625,-1.7022102,0.121887766,1.6602986,1.5827161,0.5865302,-0.22804771,-20.492697,0.5269354,14.087196,22.550821,0.3618392,587.5744,0.33988246,1353.472,0.14105104,-61.375706,-1.3460013,1639.045,0.14050832,987.60815,0.43527088,-69.60275,-1.0868174,2739.3418,0.096565396,883.6586,0.44053963,-73.614876,-0.9947686,-14.35953,-0.35005018,24.149796,0.31285444,0.05750705,0.40534496,-0.022218416,-0.35626426,0.5926881,0.42041665,28.584436,0.28851497,7.356771,1.1757067,7.6085706,1.5219753,-6.806681,-1.3352774,-9.561827,17.627893,0.04905224,-0.016913977,0.50293386,6.0120244,4.878049,0.13583332,0.12106873,0.06052631,0.028923431,-30.61525
0 days,0 days 00:00:05,50.0,55.0,25.245445,0.25239024,17.937353,25.974121,31.093014,13.155661,154.6912,77.187874,119.195786,71.56837,0.97121125,0.42230022,0.6039966,0.9209935,1.3447337,0.74073714,10.876076,5.4914365,7.2812347,4.292187,0.7105362,0.5541141,28.03832,0.39155185,5.294239,2.634275,-3.480907,-3.5394192,-9.171833,-1.361231,0.08519192,1.2419903,1.4356263,0.5750515,-0.7901888,-5.687778,-1.1200294,-12.611931,20.502665,0.53500456,586.00464,0.31607336,1355.1643,0.13182387,-39.512783,-1.8940483,1580.5619,0.15917163,1005.9378,0.31197536,-46.825665,-1.5081767,2737.9377,0.099231765,805.4079,0.41896072,-55.451294,-1.1974148,-13.005012,-0.4474161,25.705791,0.2693366,0.065820806,0.38737822,-0.02553707,-0.4297861,0.7767691,0.485398,31.260653,0.18729228,2.6017203,4.358809,-3.1779373,-3.9747577,-11.587346,-0.9807485,-9.36313,17.689384,0.03608219,-0.017239705,0.41452375,4.008016,3.2454362,0.24,0.175,0.073,0.063253455,-27.971653
