start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,22.851942,0.26087078,17.570396,21.35203,27.031286,9.46089,132.21223,110.34038,150.57578,167.34149,1.2852235,0.6095567,0.50406665,1.1777776,1.9765577,1.472491,10.247407,6.1327486,9.736144,5.1366143,0.9670364,0.7269137,27.384502,0.56109875,2.2240613,6.4239798,-0.06119802,-195.65518,-7.874708,-1.4752419,0.09340045,1.2089425,1.612563,0.64485717,-1.5528623,-2.8774493,1.7552611,8.347339,20.334875,0.66897213,582.72754,0.3951659,1366.8955,0.16114706,-49.37775,-1.7246659,1594.2339,0.19276035,1129.2314,0.2853227,-53.504383,-1.4911133,2629.4558,0.13499841,888.33563,0.3535208,-60.369965,-1.2531581,-11.921621,-0.57836276,23.662222,0.3022542,0.064257085,0.55824935,-0.020269414,-0.6564043,1.0926048,0.6808275,33.068947,0.30240586,-0.73734325,-18.553055,-0.84024245,-14.964684,-8.619407,-1.432141,-3.0854487,9.553841,0.030900627,-0.012611076,0.62277865,2.6052105,2.443992,0.30249998,0.311719,0.09545455,0.07855092,-22.384054
0 days,0 days 00:00:05,5.0,10.0,22.016176,0.297303,16.925018,19.21195,27.21603,10.291012,148.96898,81.82961,189.1436,174.84207,1.0486418,0.5660322,0.57666945,0.9281848,1.4425595,0.86589,9.018987,4.9664383,10.516942,7.420752,0.8629927,0.7985682,25.068428,0.5087443,2.856642,5.132426,4.503616,2.7868884,2.0040276,5.6480002,0.13138394,0.9802358,1.6778036,0.6343221,-2.9535463,-1.1406107,-1.1761023,-12.743829,17.204464,0.7880757,584.5839,0.42854533,1291.045,0.15366203,-64.308586,-1.3818198,1591.3557,0.17281169,1028.0978,0.2847261,-67.47984,-1.2370838,2604.0142,0.1348356,979.7831,0.419726,-71.00132,-1.1438316,-12.154725,-0.4585966,21.400137,0.28378955,0.05100488,0.5681097,-0.017030336,-0.39240488,0.93933195,0.835117,29.47055,0.27414417,1.0158676,13.268875,4.7199044,2.826213,1.3712276,7.979293,-4.6529613,11.570461,0.03665234,-0.012080926,0.70440733,3.6072147,3.0425963,0.22,0.17914611,0.09285714,0.06351924,-26.174582
0 days,0 days 00:00:05,10.0,15.0,24.668276,0.27751064,18.696884,23.665579,32.718952,14.022068,132.22089,99.937706,182.35252,136.21967,1.4653716,0.62915474,0.6680555,1.176138,2.1993647,1.5313091,16.65829,8.410991,8.148419,7.081527,1.1976447,0.93108594,24.414398,0.6102367,-0.62708855,-22.761662,-1.6874707,-6.369101,-1.3096935,-8.126639,0.099295415,1.6610999,1.5838354,0.5713062,-1.3526682,-2.3387902,4.8397355,2.7830806,18.833994,0.55246824,615.46484,0.39012992,1293.3983,0.1637591,-82.919655,-1.1240911,1617.9136,0.1952566,1026.6368,0.28024468,-84.52866,-1.0508908,2652.9226,0.15323976,1032.4628,0.4127567,-89.129906,-0.9561204,-9.298082,-0.60401285,22.238447,0.30707443,0.06054288,0.48133653,-0.01664236,-0.80491567,1.4203185,0.7721034,31.306479,0.33498755,-4.2286534,-3.1871738,-3.9039242,-2.6952853,-1.3196331,-9.362958,-5.178526,13.3521385,0.04174788,-0.010835921,0.697393,3.206413,4.07332,0.138,0.14019985,0.096111104,0.075213686,-21.564013
0 days,0 days 00:00:05,15.0,20.0,24.891851,0.23753746,20.438143,22.699821,32.289978,11.851835,179.76137,155.02213,86.60992,75.50556,1.6329659,0.5697132,0.88346624,1.3575655,2.2476053,1.3641391,17.068356,10.119125,14.824134,11.2866335,1.4882765,0.74347305,30.967838,0.43837383,-3.5075767,-4.340114,2.0331664,6.8485565,-2.2834837,-5.1607304,0.08051377,1.5304079,1.5303766,0.51441556,0.036773086,96.61224,4.6096883,2.3534873,19.456524,0.51631635,558.4551,0.42097777,1352.8458,0.16785102,-31.426249,-2.4373217,1555.2909,0.176428,1036.5558,0.26143602,-35.91204,-1.9668493,2565.4946,0.12986636,965.4072,0.3208647,-42.099106,-1.6012506,-11.083553,-0.5059454,23.159195,0.35116315,0.07720953,0.3951479,-0.018723123,-0.50532264,1.7030982,0.6498006,35.004368,0.28124583,-6.0886817,-2.2979226,0.8820479,16.673197,-2.7318864,-4.616419,-3.8353403,9.602042,0.037678797,-0.008350776,0.49292532,3.4068139,2.0325203,0.39999998,0.2871585,0.0811111,0.07324911,-19.881355
0 days,0 days 00:00:05,20.0,25.0,24.324844,0.28536105,17.829977,22.29853,33.91811,16.088133,152.52324,100.44169,107.02981,69.003174,1.2704936,0.62247205,0.57365525,1.0416492,1.8111941,1.2375388,13.7912445,7.3250136,12.050633,8.159791,1.1146895,0.9304999,27.99892,0.37951744,0.33603233,39.39756,7.6423297,1.8664098,-0.8979856,-9.7788315,0.10710921,1.1899797,1.5753688,0.5209732,-0.84241915,-4.7450275,0.246756,54.33103,18.280457,0.56238514,552.51135,0.44266444,1271.4155,0.18285331,-46.384327,-1.7453797,1580.7218,0.16029158,1014.2398,0.36858076,-50.364426,-1.4820989,2591.2964,0.13202582,988.7296,0.37392962,-54.90867,-1.317569,-13.032208,-0.45191467,22.360275,0.32215494,0.06592318,0.54400826,-0.019749004,-0.3806101,1.2778561,0.84387636,30.85686,0.28984153,-0.52932847,-26.159876,7.881989,1.9973513,-0.56086034,-16.836212,-7.6314692,14.326796,0.03884849,-0.012845737,0.5896304,3.206413,2.6369169,0.28769228,0.26657814,0.10111111,0.047245093,-21.851208
0 days,0 days 00:00:05,25.0,30.0,24.599487,0.21353827,20.0179,23.187164,30.436792,10.418892,155.05223,102.438576,91.1995,66.92376,1.944211,0.5366652,1.0616152,1.7192526,2.7724342,1.710819,15.840639,6.156627,16.14823,9.540205,1.7984818,0.7134159,31.712345,0.45578378,-6.440664,-2.351745,1.8531536,6.130872,-7.7016163,-2.0557313,0.07798117,1.5568748,1.614504,0.5566914,0.58164847,5.6993074,2.6139596,4.482691,17.759068,0.6053299,594.0585,0.45806953,1266.2703,0.16572152,-26.502068,-2.8875384,1592.1385,0.21590856,1065.3203,0.28278682,-30.964113,-2.2940633,2578.3005,0.13628168,946.7522,0.38393342,-37.278744,-1.8314521,-11.068965,-0.58792365,21.723436,0.31850392,0.08514026,0.3510936,-0.023673063,-0.5892885,1.9867103,0.6542914,35.973846,0.25986254,-9.270768,-1.4979974,1.4681026,8.107945,-8.394583,-2.011701,-2.415443,9.34505,0.052579544,-0.011824637,0.79914486,3.8076155,1.4227642,0.5842857,0.8220507,0.11666667,0.03399346,-17.673208
0 days,0 days 00:00:05,30.0,35.0,24.237854,0.2628622,19.499666,21.823828,30.15605,10.6563835,276.63943,268.69174,108.91954,90.51754,1.5614413,0.5162853,0.84592557,1.3843428,2.1883936,1.342468,11.622205,8.155351,9.808382,5.2551017,1.3906399,0.78268415,29.007915,0.575286,-1.9773827,-8.929565,-0.99842256,-13.197783,-4.7063046,-2.5696573,0.08375064,1.2864776,1.7460226,0.50117016,-0.29242954,-11.350092,0.23488718,74.92551,18.051712,0.6368136,581.01984,0.43368578,1307.9105,0.17088431,-43.29859,-1.9523441,1577.0945,0.20346606,1006.324,0.2347947,-44.89158,-1.7528957,2607.5457,0.14429614,886.3438,0.35931525,-52.06285,-1.4341811,-11.2737875,-0.5966263,22.782223,0.30662555,0.069595255,0.44297642,-0.020597782,-0.62211406,1.5350418,0.75090504,35.612663,0.24916326,-6.131335,-2.5723033,-1.9804705,-7.3087416,-5.1383142,-2.541326,0.22644842,5.5094137,0.034912884,-0.010071765,0.95022494,3.4068139,2.0325203,0.375,0.27214885,0.095,0.0611964,-20.942505
0 days,0 days 00:00:05,35.0,40.0,23.612837,0.29106537,18.053377,21.024958,30.690025,12.636648,175.11708,139.00499,140.57756,103.962975,1.1668488,0.57959336,0.46571076,1.0626106,1.777166,1.3114552,9.903648,5.4492326,8.277861,3.5363507,0.9743464,0.8862635,28.894552,0.41358373,1.4400752,10.007929,2.5551407,6.120691,-5.764035,-1.9725113,0.108551085,1.373239,1.5881143,0.5284881,-0.827552,-4.7312274,1.9594119,7.900073,20.751427,0.5741618,629.2782,0.3999509,1346.2695,0.17746651,-44.849766,-1.8266917,1652.7098,0.18464419,1081.3278,0.3424087,-47.797264,-1.5719239,2690.758,0.13975188,952.1865,0.36829525,-53.118645,-1.3657782,-13.522398,-0.41950595,23.442327,0.28389445,0.06343082,0.51057166,-0.02170611,-0.4944916,1.1337441,0.7979764,32.52188,0.2752549,-0.7604193,-18.783165,2.1125112,8.06733,-6.733906,-1.7880803,-7.618419,13.4116535,0.036021423,-0.0137242265,0.39950484,3.206413,2.2267206,0.34727272,0.31772175,0.08181818,0.06027485,-22.876167
0 days,0 days 00:00:05,40.0,45.0,22.931038,0.2373991,19.365444,21.301056,25.545143,6.179699,95.0245,46.599915,100.06681,69.52532,1.177624,0.50955474,0.60232615,1.0794448,1.6253872,1.023061,12.55131,9.095008,8.612943,5.194279,0.9732398,0.8202044,29.865414,0.4360463,3.6893976,3.2843008,3.525213,3.315565,-3.4932492,-3.7699006,0.06868821,1.5471964,1.514326,0.5736916,0.33615142,10.94263,6.4272695,2.5645707,21.730528,0.6107163,611.34564,0.4233598,1307.4288,0.15239088,-25.677965,-2.749653,1609.8412,0.21238923,1052.5892,0.27493197,-32.979656,-1.9706041,2652.2886,0.14810784,840.76166,0.2900273,-38.71318,-1.6074542,-13.387494,-0.43169877,23.249044,0.2953216,0.06267236,0.5119892,-0.020941203,-0.5490527,1.0546123,0.7885848,33.367786,0.2845781,1.4283994,7.3783326,3.121542,3.9130785,-3.4100964,-4.0386405,-5.551854,10.418921,0.044203117,-0.011330101,0.55888844,3.8076155,2.2312374,0.37545455,0.26592425,0.06875,0.028034577,-22.537619
0 days,0 days 00:00:05,45.0,50.0,24.839853,0.2820322,17.827295,22.582773,33.751446,15.92415,233.1624,253.968,131.32777,88.93898,1.2257594,0.59855425,0.55259484,1.0516071,1.7380579,1.185463,13.982334,9.68086,11.763332,9.636954,1.1177412,0.82893723,32.25166,0.3426575,1.0234674,14.202571,3.8439832,3.003886,-4.2939973,-2.8993318,0.12736519,1.2543602,1.8464769,0.6142852,-0.5721381,-7.851201,3.912615,2.3810859,22.032257,0.42736188,588.3882,0.37729108,1318.7437,0.14617436,-25.570404,-2.4038503,1608.3816,0.19639643,1009.6224,0.28079936,-32.27511,-1.7402608,2678.372,0.15348978,885.94293,0.374523,-38.673626,-1.3985802,-14.304006,-0.5098373,24.224958,0.28591937,0.062428568,0.54113317,-0.021755675,-0.46716887,1.2157339,0.7833172,34.628468,0.2139223,-0.47218356,-30.086761,3.6404254,3.3554254,-4.4247174,-2.8862846,-6.8269687,13.576996,0.031821683,-0.014260883,0.5007685,3.0060122,2.2448978,0.38636363,0.39250413,0.05125,0.028912583,-22.813574
