start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,31.843811,0.1889245,32.090275,33.5498,35.05406,2.963787,640.44324,624.845,62.181835,40.55656,1.1189929,0.513633,0.5937458,0.9716129,1.6104867,1.0167409,8.921371,5.080915,8.506792,5.5533714,0.63579834,0.6242842,27.423626,0.39471835,1.8319494,8.629523,10.295667,1.2985805,-2.5492415,-4.6484547,0.050563607,2.4480839,1.189782,0.792241,6.214389,0.8787873,6.167778,1.3591908,21.756556,0.33777654,603.35626,0.32920772,1346.9985,0.14330311,-45.55386,-1.6442444,1666.659,0.110050745,994.09436,0.3735274,-52.92968,-1.2814678,2687.1565,0.10888494,935.23755,0.44006363,-56.961857,-1.1573851,-13.907058,-0.50982195,22.33299,0.36069152,0.06237076,0.41059345,-0.020233352,-0.42628857,0.7093482,0.5719495,31.376387,0.20987953,-1.266561,-11.621781,10.935102,1.1994166,-3.2347705,-3.7836416,-7.9679375,13.891261,0.030231133,-0.01658156,0.34039307,3.4068139,2.2267206,0.35363635,0.26982394,0.068333335,0.06938219,-24.222462
0 days,0 days 00:00:05,5.0,10.0,27.503149,0.25310114,19.86293,31.357552,33.47037,13.607441,403.9429,417.2711,183.88062,266.35883,1.040872,0.4642836,0.6280484,0.942815,1.4330354,0.80498695,11.701205,8.046497,6.60299,3.5381649,0.74633205,0.5764229,26.855246,0.44321236,3.860167,4.3032327,-0.30411372,-48.833355,-6.275622,-2.0456321,0.06595417,1.66327,1.6125586,0.6758709,0.8627271,6.6921377,1.141491,7.516257,22.376947,0.40738022,591.4571,0.3646754,1369.2162,0.13411328,-56.63767,-1.4606607,1603.8966,0.14934161,969.55945,0.29719636,-59.8628,-1.2954508,2740.6494,0.11147242,878.33344,0.4819186,-66.91865,-1.0933667,-12.497685,-0.54363734,24.075668,0.35544187,0.06495645,0.43177426,-0.020999735,-0.50028294,0.8328439,0.51889074,30.72562,0.2767729,1.3747001,10.259375,-0.27121115,-56.049534,-8.316493,-1.5231897,-9.22773,15.819022,0.036952924,-0.018558105,0.5076155,3.6072147,3.6511157,0.19388889,0.19579294,0.07571428,0.047915738,-26.77847
0 days,0 days 00:00:05,10.0,15.0,28.196667,0.29498318,17.92023,33.08224,35.045464,17.125233,167.61151,138.50908,93.270226,43.867493,0.9622741,0.49420747,0.54639685,0.8869293,1.3115978,0.765201,10.430853,4.382714,6.1874666,5.349747,0.7197452,0.6520392,29.03348,0.3327942,5.55981,2.3122473,8.216099,1.6106111,-6.6614647,-1.6318424,0.048774462,1.6004055,1.3694104,0.67799157,2.9801853,2.0866392,6.438911,1.7080573,23.873793,0.41819668,597.65857,0.3318205,1358.2297,0.15364175,-40.808125,-1.6619767,1651.5239,0.14373598,981.5383,0.4650954,-48.602383,-1.2648356,2726.3123,0.09251742,814.09814,0.36356986,-52.78442,-1.1297631,-15.107245,-0.44158593,24.607185,0.39046738,0.06632503,0.46859962,-0.02144075,-0.39316347,0.7882487,0.6179979,30.917805,0.28033108,4.823352,2.6929593,8.168944,1.6804676,-7.4108677,-1.5280572,-10.978875,18.120493,0.042765774,-0.017174456,0.41924402,4.208417,4.056795,0.19399999,0.1672543,0.041333333,0.021249834,-25.172138
0 days,0 days 00:00:05,15.0,20.0,28.69354,0.25302276,18.352812,32.254803,33.819424,15.466612,350.875,466.8646,100.85991,70.15377,0.9694053,0.5310014,0.6063466,0.7992808,1.2475787,0.64123213,10.293758,5.8655977,7.023111,5.373529,0.62051564,0.64607465,23.636463,0.4693944,5.384008,3.3098826,6.2531824,2.0443048,-4.7490234,-2.3033388,0.04182978,1.6507508,1.3146363,0.572167,2.144238,2.4808676,1.7535626,5.179764,21.36849,0.41459745,631.5,0.26383153,1347.031,0.14239748,-70.82639,-1.2364308,1693.5267,0.11535625,945.1593,0.46598482,-75.95539,-1.0758804,2761.7908,0.09551262,839.3918,0.5288691,-79.41829,-0.9980514,-13.024434,-0.5114713,20.442486,0.41020718,0.057568785,0.4882474,-0.02334503,-0.38902643,0.73541456,0.58985364,27.789337,0.2918691,1.2286859,13.196111,7.5008545,1.7104723,-7.249931,-1.409078,-9.593285,15.386842,0.033045772,-0.017137025,0.38938564,4.408818,3.8539555,0.16368422,0.122655295,0.08470588,0.052031398,-27.138588
0 days,0 days 00:00:05,20.0,25.0,30.151096,0.2287424,20.025671,33.06002,34.64472,14.619047,420.27145,651.8701,107.91304,141.40463,1.055357,0.54538137,0.5082768,0.9309306,1.4459491,0.93767226,12.608878,7.7351604,9.021589,4.925123,0.71006715,0.6979792,26.082018,0.43026182,4.7890925,3.4375403,6.2423415,1.9839094,-2.3240418,-4.9772553,0.025645837,2.1341553,1.2848296,0.59066856,4.3371787,1.2872921,3.0814772,4.2888927,21.173082,0.6259095,651.38776,0.2896116,1371.513,0.16314906,-52.63152,-1.4638182,1695.6405,0.122648716,965.73865,0.43156502,-57.866035,-1.2367389,2732.9536,0.10130321,806.9288,0.4108083,-61.219406,-1.142215,-14.151422,-0.38386092,21.109907,0.34949586,0.06903841,0.4619644,-0.022193825,-0.3984522,0.8207072,0.6169642,29.876928,0.27537698,0.8388822,17.435877,8.739016,1.2744681,-4.6693897,-2.2190142,-11.836675,17.810871,0.037384056,-0.018582419,0.3506649,4.8096194,3.448276,0.21411763,0.1900173,0.06333333,0.051596727,-24.695265
0 days,0 days 00:00:05,25.0,30.0,29.907782,0.2240075,21.574665,32.678833,34.012093,12.4374275,672.5766,589.3319,100.585754,80.51203,0.9936999,0.5283777,0.56730837,0.8367683,1.31294,0.74563164,12.152418,7.885609,7.0207644,3.9585257,0.6645693,0.6987347,26.548948,0.4112597,3.4106696,4.4136033,3.9479244,3.5435238,-3.23932,-3.405295,0.05314077,2.1933453,1.329831,0.6222844,3.2883215,1.6887634,2.4563468,4.512481,21.264292,0.5452075,595.0058,0.38109672,1310.3428,0.14551994,-58.396713,-1.4134897,1648.4622,0.16229744,959.40015,0.34276783,-65.03357,-1.1683519,2674.468,0.10971081,876.52985,0.33478725,-68.84586,-1.0745112,-12.730082,-0.5070882,22.369911,0.33893207,0.061513655,0.43622428,-0.019872904,-0.43603137,0.77766144,0.62605965,30.099604,0.2681088,0.3093366,44.157364,5.6106534,2.5768304,-5.0151167,-2.1875632,-9.616474,16.90146,0.039248075,-0.015299652,0.3661392,3.6072147,3.448276,0.20352942,0.1583719,0.09166667,0.05580223,-26.463911
0 days,0 days 00:00:05,30.0,35.0,32.06405,0.16361335,32.329758,32.968277,34.660267,2.3305092,376.20404,467.492,71.82699,84.86817,1.2477628,0.6047696,0.5854811,1.0533581,1.801236,1.215755,11.219988,7.056199,5.9734364,6.163343,0.82597315,0.7399589,29.261917,0.40725932,0.09837324,189.27443,1.0536453,12.67444,-8.451004,-1.3898005,0.04533699,2.8269622,1.2826475,0.73554915,5.4832807,0.8774163,3.1309838,3.4199975,21.979933,0.5529166,612.6959,0.34033263,1398.0618,0.16960561,-59.035965,-1.4460511,1614.7148,0.1610319,1012.2884,0.2486428,-60.714478,-1.3106635,2691.4426,0.11245145,876.2529,0.42287305,-67.17856,-1.1293185,-12.447583,-0.57882625,24.114437,0.39383423,0.06762833,0.39854228,-0.022548629,-0.47695428,0.97034043,0.6404628,33.689003,0.20662177,-5.142447,-3.2432024,0.7991551,17.507704,-10.278596,-1.1854895,-10.087891,17.051458,0.031851944,-0.018944897,0.3809852,2.6052105,2.2267206,0.32363635,0.19923823,0.117,0.10602358,-23.41252
0 days,0 days 00:00:05,35.0,40.0,30.255398,0.21237248,22.620316,32.57266,34.344837,11.724522,484.04474,800.99585,66.466194,55.5877,1.097123,0.38726652,0.7164407,1.0755967,1.460068,0.7436273,10.652879,5.4740725,7.4997296,3.3972318,0.73416656,0.48589593,29.697891,0.33043194,-0.42998987,-36.393597,3.2149627,4.5505376,-7.5156813,-1.6245034,0.03965352,1.5402515,1.3844397,0.67761296,3.1396878,1.7767302,4.0631394,2.2774305,20.946325,0.4671871,586.49786,0.34582168,1400.0261,0.15688315,-35.80813,-1.9395084,1594.2532,0.15255381,1072.7355,0.4192603,-40.11196,-1.5586121,2663.4133,0.108512886,896.54407,0.3907249,-46.025146,-1.3062006,-11.523285,-0.56992173,22.469246,0.35721716,0.06579964,0.36992693,-0.020448612,-0.48102507,0.79134595,0.43679312,31.87719,0.23210402,-3.5438268,-3.851058,3.571744,4.230755,-8.98964,-1.3408444,-11.697071,18.115978,0.042754736,-0.01938306,0.39991894,5.0100203,2.4340773,0.34166667,0.26516765,0.059,0.049487375,-26.453424
0 days,0 days 00:00:05,40.0,45.0,29.687233,0.2449628,19.079182,33.16005,34.493,15.413818,179.08717,186.92113,117.310844,113.47342,0.97534186,0.49044576,0.4971205,0.9021136,1.3764821,0.8793616,10.280242,6.113314,6.2240844,3.648872,0.61865425,0.63168323,27.375597,0.41552842,6.236125,2.4529157,6.4987493,2.059208,-2.2903094,-4.196792,0.039176635,2.012504,1.2423859,0.7124466,3.6925368,1.7216593,7.2587485,1.4699544,23.842653,0.40773043,594.7437,0.3347227,1379.64,0.15527482,-50.966976,-1.4275581,1635.9795,0.14024496,999.4024,0.35127836,-56.368195,-1.1957203,2712.464,0.10185426,950.7015,0.44300112,-61.5008,-1.0553142,-14.210131,-0.47026888,23.961306,0.3463684,0.060223177,0.536241,-0.019741261,-0.39998442,0.6811021,0.5938486,30.503532,0.2868634,3.6412096,3.8647923,7.9120083,1.7686162,-3.4836223,-2.7210824,-10.219831,17.256426,0.026346864,-0.016350314,0.40294787,3.6072147,3.2454362,0.238125,0.25107813,0.060769226,0.06438604,-25.61519
0 days,0 days 00:00:05,45.0,50.0,31.118137,0.19934702,27.714039,33.152702,35.735435,8.021397,224.94688,127.42578,84.95643,60.744804,1.179122,0.4600503,0.732162,1.0870973,1.6120892,0.87992716,10.850144,5.7783613,8.537888,3.4633255,0.8771539,0.64259493,27.55781,0.49346024,3.4490771,5.1318703,2.8482041,5.7276134,-3.1584864,-3.4365504,0.049131267,2.1034977,1.2799792,0.59519356,4.913165,1.0532105,7.2586718,1.3989476,22.854044,0.3607163,594.42065,0.3815426,1419.8126,0.17992102,-54.38251,-1.472389,1616.8049,0.15637705,1096.162,0.32927105,-57.994305,-1.2640476,2637.3672,0.111928105,957.72095,0.4768759,-63.632717,-1.0962876,-13.292215,-0.61645377,25.124636,0.33872426,0.068612196,0.41772678,-0.017430002,-0.5281071,1.005096,0.57342106,32.077316,0.28758717,0.21954755,76.79097,2.9550567,5.5448036,-3.09677,-3.4042058,-6.29004,13.397479,0.035504352,-0.017585263,0.48093575,4.008016,3.0425963,0.24333334,0.2273519,0.087272726,0.057854187,-23.363842
