start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,18.782494,0.2237613,16.112946,17.488634,19.752415,3.6394691,147.32066,152.74243,132.87106,252.30856,0.3982503,0.46085632,0.3187967,0.33174703,0.36343116,0.04463446,0.7514573,0.3342161,1.3416022,0.31920588,0.22456841,0.52380127,26.045706,0.158625,9.28906,0.7536249,7.6633415,0.7750385,1.9579233,3.267021,0.08339477,1.0415137,1.4428905,0.61212283,-3.8143148,-0.81455964,0.28030705,22.22867,23.5185,0.26490822,632.2753,0.2839438,1454.8235,0.16728255,-50.691566,-1.435777,1695.5916,0.113597415,1116.3296,0.3112392,-57.773205,-1.1993277,2809.0366,0.092373125,1037.4373,0.43352503,-61.633022,-1.092268,-15.282245,-0.18608728,23.49857,0.14437301,0.023022983,1.2897687,-0.015610103,-0.2955269,0.23351306,0.5602753,26.768599,0.13025245,8.63183,0.83118814,8.275421,0.69775975,1.5936948,4.298219,-14.754211,22.73594,0.017812641,-0.015084764,0.1935219,0.40080163,4.0650406,0.182,0.15683112,0.05117647,0.026095381,-38.989193
0 days,0 days 00:00:05,5.0,10.0,20.893116,0.26122674,16.068386,17.775112,27.674772,11.606386,153.21225,90.724815,85.05769,55.198143,0.7099405,0.4713444,0.36381033,0.62017816,1.0426136,0.6788033,7.7346907,3.9872358,5.6943865,2.95758,0.4368821,0.48691967,29.938251,0.19141385,1.2216427,9.851849,13.129303,0.7565985,-1.9036986,-4.4575596,0.08243848,1.5316412,1.5110697,0.55127573,-1.2808356,-3.348752,-0.9551234,-6.730569,19.494635,0.43170848,588.7153,0.34668425,1381.8374,0.13937579,-34.480877,-1.8039057,1623.3086,0.13935736,1087.6636,0.26150063,-42.329914,-1.3743312,2713.9062,0.09601462,999.5745,0.4281162,-46.106457,-1.233718,-13.067434,-0.3843711,21.947735,0.2770302,0.041806847,0.66533697,-0.016118111,-0.43544292,0.4505193,0.46507114,30.414068,0.17919888,1.2977335,9.16622,13.713172,0.73538893,-2.5385756,-3.3889506,-11.707172,20.104324,0.029112525,-0.013371499,0.35818326,3.8076155,3.0364373,0.27666664,0.19279236,0.044,0.02059126,-32.604095
0 days,0 days 00:00:05,10.0,15.0,22.588648,0.26357886,16.692993,21.472376,28.063124,11.370131,124.60869,103.02933,123.11426,94.48622,0.6876129,0.6060235,0.33751482,0.5393416,1.0779638,0.740449,6.4896193,2.7080421,4.3921533,4.5696626,0.3807226,0.6088157,30.335423,0.20591694,2.4414828,4.833966,9.365921,0.84599453,-2.9958363,-3.5051444,0.07505346,1.6575339,1.4970189,0.6165738,-0.22824815,-22.041334,-0.33874217,-25.99039,19.718502,0.43136862,571.3237,0.33528095,1368.8672,0.1698093,-25.795635,-2.1330981,1592.9752,0.1501863,1084.2971,0.2780844,-34.017628,-1.5286973,2710.4602,0.09350475,1016.61304,0.55105203,-39.981018,-1.2523183,-13.408882,-0.3718894,22.433998,0.24217728,0.037831187,0.694357,-0.017978877,-0.4374708,0.4029668,0.59185326,30.957369,0.19532542,1.4412271,8.405662,9.524094,0.8602543,-3.9563167,-2.7084548,-14.653532,21.911346,0.01841999,-0.014388921,0.2008384,1.8036073,2.2312374,0.39454544,0.4922557,0.04111111,0.020245407,-31.860432
0 days,0 days 00:00:05,15.0,20.0,22.74624,0.23015769,16.81524,26.369713,27.184381,10.369141,191.60423,234.18517,63.924725,67.182625,0.71435565,0.5474795,0.3545583,0.58609504,1.0728229,0.71826464,6.419485,2.2990353,4.2980075,2.6052094,0.39157498,0.5579542,30.253262,0.22791016,2.7374933,4.437423,10.049151,0.81605977,-0.52684337,-18.796803,0.063133255,1.7680224,1.2381141,0.5635546,0.36870214,13.675208,-3.0197208,-4.3034506,19.3328,0.7537284,576.48755,0.3491008,1410.2915,0.21200357,-23.162357,-2.195661,1610.0543,0.13700667,1103.2491,0.27639875,-31.499786,-1.509791,2692.5947,0.1009769,1025.6001,0.41312099,-37.05549,-1.2384073,-13.318935,-0.32852933,22.80546,0.22867177,0.040747866,0.8174396,-0.015576638,-0.48210472,0.40625495,0.5469378,30.62097,0.22524211,2.0559494,6.0430117,10.26614,0.7972097,-0.66121083,-15.572255,-15.065926,22.77246,0.016241837,-0.017728876,0.2336209,2.6052105,1.8255578,0.4933333,0.38055515,0.049999997,0.027688745,-30.75865
0 days,0 days 00:00:05,20.0,25.0,20.825289,0.2693191,15.551485,18.039352,27.393702,11.8422165,145.4657,107.07943,156.61714,252.25345,0.77791524,0.45506883,0.412165,0.72823375,1.1073065,0.6951415,6.77132,3.8009124,4.1648855,1.9263749,0.4994053,0.5228029,30.43424,0.255084,0.73520035,15.052392,12.1076145,0.8824524,-3.833829,-3.0548637,0.10400335,1.6458317,1.4873182,0.5660318,-1.017239,-4.5462184,-1.9100435,-4.1717157,19.460356,0.45403627,589.68567,0.366652,1365.17,0.18519996,-41.397068,-1.6836745,1618.884,0.15351768,1000.8396,0.26074436,-49.138016,-1.3248104,2712.9807,0.104488835,945.39294,0.3511444,-53.510414,-1.1813188,-13.128836,-0.3068444,22.439224,0.2587718,0.04767753,0.6092754,-0.018103022,-0.4484168,0.5201594,0.49182674,32.009987,0.18161784,-0.45703372,-24.36409,12.543492,0.8847229,-3.821553,-2.972554,-10.260466,18.391354,0.030277489,-0.016581096,0.4092575,3.4068139,3.2454362,0.24562499,0.212602,0.064,0.034698702,-30.84353
0 days,0 days 00:00:05,25.0,30.0,21.536747,0.2588308,15.790335,19.61759,27.514313,11.723978,214.5922,181.93835,86.97305,74.4446,0.8889009,0.43977758,0.5171186,0.83870274,1.2400447,0.72292614,8.502353,4.4798303,5.845459,2.4611638,0.60132295,0.5179674,30.329927,0.22865213,-0.01517435,-848.2017,13.779072,0.73785686,-2.448812,-3.7072086,0.116208315,1.5693783,1.5471592,0.63188475,-0.72697157,-5.5446563,-2.9492097,-3.4711754,17.817205,0.4823621,540.6134,0.3974582,1301.0043,0.15463935,-15.248026,-2.9925787,1573.9263,0.13988659,1016.0184,0.31890404,-25.063665,-1.6964464,2643.5974,0.10297359,962.72565,0.35659006,-29.838085,-1.3936486,-13.028799,-0.32976365,21.510035,0.24977033,0.048962552,0.5812755,-0.017081061,-0.3549495,0.62034136,0.5003622,30.746254,0.21584441,-0.6544401,-19.368317,14.245405,0.718159,-2.7947743,-3.2479763,-12.940868,21.766678,0.028518502,-0.013335133,0.37957147,4.008016,2.0325203,0.45,0.40496913,0.03,0.010690449,-29.717426
0 days,0 days 00:00:05,30.0,35.0,20.980253,0.27357084,16.254982,17.97838,27.705345,11.450363,178.35745,143.73044,96.20862,49.319824,0.7875257,0.7119638,0.36570895,0.5982797,1.0765939,0.7108849,10.613292,6.054468,7.221365,5.7975316,0.5783886,1.0384867,28.884352,0.26477024,3.8627498,3.2199855,4.1397176,1.7896453,-4.016272,-2.787151,0.10592658,1.3450686,1.4451108,0.56875354,-2.5658073,-1.5904347,0.056536563,198.29297,19.850376,0.41037643,568.75946,0.32404205,1388.331,0.14789549,-51.61354,-1.4938456,1564.1447,0.15337038,1106.6611,0.24256165,-57.016514,-1.2907908,2702.0063,0.09799546,929.3631,0.49418363,-62.930397,-1.1182532,-12.769211,-0.39027905,23.36994,0.20299537,0.039645508,0.72722846,-0.015167223,-0.4171508,0.646922,1.0224812,30.848791,0.19529146,2.2394805,5.3384304,4.6584077,1.6263444,-4.6569943,-2.2569404,-11.866935,21.056402,0.037704065,-0.014172655,0.38600168,2.004008,3.462322,0.2117647,0.18215169,0.06714286,0.04463,-28.604757
0 days,0 days 00:00:05,35.0,40.0,19.645777,0.24913387,15.758334,17.556458,26.99514,11.236806,195.16475,277.60712,80.303566,99.9281,0.7404408,0.538155,0.36313584,0.6227341,1.1288166,0.7656808,7.107243,3.3527155,6.293628,4.199883,0.48150054,0.66095895,29.353462,0.2239427,2.4735093,4.3550105,11.622938,0.7275624,-3.5861945,-3.2959197,0.09964386,1.6229607,1.5204705,0.5783878,-1.7444836,-2.4135416,0.09914897,127.65876,20.041042,0.3839031,596.2821,0.3463617,1369.5739,0.1386705,-27.78837,-2.0823362,1655.1167,0.1574385,1037.3213,0.25094822,-36.30827,-1.4959106,2720.5488,0.094056286,982.95264,0.36514387,-39.93915,-1.3311402,-13.603,-0.31716335,22.01318,0.22709712,0.04354844,0.71331495,-0.017731722,-0.417226,0.49884832,0.6637148,29.806656,0.22262122,2.3970146,4.6848598,12.094776,0.706067,-3.820141,-3.262033,-12.348001,20.4493,0.030738978,-0.014667262,0.3466472,2.8056114,3.2520325,0.2625,0.20489326,0.038888887,0.017284833,-30.62163
0 days,0 days 00:00:05,40.0,45.0,21.168776,0.28537628,15.796292,18.004147,28.178553,12.38226,208.68689,235.38058,108.323555,63.093372,0.9104648,0.4365473,0.5933762,0.8289649,1.1660173,0.5726411,6.7574134,3.0056832,6.189371,3.2545638,0.6908334,0.52743155,31.722115,0.21427338,-1.027537,-11.047883,8.855135,1.109295,-5.7162375,-1.8742429,0.11276296,1.4865841,1.715116,0.5467531,-1.7842659,-1.8050281,-3.1531467,-3.8156297,17.502129,0.717901,531.5793,0.3579793,1317.7732,0.15301289,-50.400856,-1.5407656,1523.4368,0.15447426,1054.5911,0.2945125,-56.83179,-1.2980895,2621.7212,0.0943513,873.3385,0.322647,-62.00368,-1.1463637,-12.784555,-0.36712235,22.810957,0.18281671,0.054439932,0.49873617,-0.01667952,-0.4549633,0.73507243,0.5119948,32.875072,0.17760512,-1.823375,-5.8669105,10.18561,0.95823824,-6.448669,-1.7118429,-11.8966,21.635082,0.04642731,-0.017267391,0.55414414,3.6072147,3.4412956,0.21470588,0.1780323,0.057499997,0.041306775,-29.17169
0 days,0 days 00:00:05,45.0,50.0,21.670034,0.278459,16.384262,18.408976,28.460037,12.075775,166.82796,249.16333,223.27287,472.1422,0.84776187,0.7924816,0.36730018,0.53627676,1.2361937,0.8688935,7.8634744,7.8240366,5.457876,5.8149986,0.5843369,0.88588965,29.34261,0.22802995,2.502168,5.013441,4.68547,1.798928,-7.533681,-1.9073825,0.09874533,1.71943,1.5872352,0.5318334,-2.0448456,-2.1837807,-0.27852216,-58.447662,18.865192,0.6892535,582.9864,0.35308668,1411.9613,0.18094476,-41.71702,-1.6253151,1602.8234,0.17798261,1098.4048,0.3069513,-46.612206,-1.3935702,2755.175,0.09323594,906.46735,0.4067597,-52.86179,-1.1751537,-12.507537,-0.3856093,23.052057,0.17318507,0.041380547,0.7943925,-0.016985608,-0.44940576,0.616888,0.8976327,30.08155,0.1930372,1.440571,8.997434,4.505803,1.7490683,-7.6644273,-1.7896316,-13.748525,23.206446,0.03925302,-0.01875142,0.431996,1.6032065,4.056795,0.1935,0.17855743,0.04428571,0.024117062,-27.272434
