start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,25.123756,0.26874748,17.584282,25.991726,30.394573,12.810291,536.1071,1031.2521,165.14664,332.8818,1.2101266,0.65849465,0.4135925,1.0499378,1.8353419,1.4217495,17.64297,10.2217655,8.38012,5.242428,0.8349696,0.83584,24.468798,0.5392197,8.176853,2.0044153,8.625204,1.4045979,-8.355036,-1.6113788,0.04231193,1.881525,1.2439766,0.67783797,1.9657679,2.6923475,0.22106259,37.037754,20.59733,0.46384177,482.02994,0.45036393,1269.2985,0.15651913,-30.44912,-2.2274776,1513.0826,0.18537822,921.8771,0.36852425,-37.601994,-1.6360193,2552.6357,0.11702478,811.70184,0.430376,-42.61921,-1.383191,-12.698314,-0.46103874,21.689829,0.36319253,0.068421654,0.53584766,-0.020157909,-0.45088297,0.9057103,0.80068815,27.067822,0.3940033,5.7507253,2.7285118,9.012556,1.3933413,-8.968623,-1.5734503,-5.25606,10.281226,0.030450583,-0.017344305,0.42980623,2.8056114,2.4340773,0.34416667,0.2918749,0.051818177,0.033253346,-21.797043
0 days,0 days 00:00:05,5.0,10.0,24.355448,0.18033072,18.646654,25.464615,27.006372,8.359718,128.32437,132.15796,71.12592,60.277885,1.2875383,0.6907498,0.5503533,0.95031756,2.0811298,1.5307765,18.070833,9.052127,10.431266,7.783414,0.91458905,0.8479313,29.796133,0.29883036,0.11416743,113.25034,8.002986,1.2130724,-8.289759,-1.4432534,0.04908666,1.7462983,1.4109781,0.6880144,1.6970673,2.5813794,2.4099305,6.44076,20.607227,0.42786336,493.5539,0.43894342,1285.2831,0.16269329,-30.25453,-2.2580302,1486.0128,0.18508418,958.26483,0.24754275,-36.397152,-1.7796905,2536.7654,0.11437282,831.8969,0.43021446,-43.082886,-1.4305059,-11.626955,-0.5466078,22.98669,0.30917627,0.07085251,0.50144833,-0.021249147,-0.36692086,1.0217391,0.7837791,31.350405,0.2622417,-1.0972991,-12.420009,7.861192,1.298158,-9.620913,-1.2834265,-9.70891,18.786165,0.033329412,-0.014543978,0.38911235,2.6052105,2.8806586,0.28357142,0.25342247,0.059,0.048052058,-22.859838
0 days,0 days 00:00:05,10.0,15.0,24.368452,0.15652555,22.208973,25.69094,26.763672,4.554699,154.09198,123.427086,178.90263,372.046,1.4041594,0.65252584,0.5085442,1.248093,2.0316014,1.5230572,18.617716,11.13472,15.857271,9.677182,1.0491976,0.71499413,32.159256,0.2417933,-0.82932913,-16.608631,8.728764,1.224744,-10.210798,-1.3179632,0.038720448,1.934014,1.3846121,0.567543,2.0085378,2.130459,3.0322866,2.4004185,22.030912,0.36693358,498.70468,0.40676484,1282.278,0.16252874,-15.834105,-3.4542596,1497.9851,0.185232,980.09064,0.2515636,-23.660118,-2.1924627,2534.031,0.13296643,817.33527,0.37047786,-31.004885,-1.5764993,-12.817644,-0.48918024,23.99208,0.21086174,0.071337715,0.44641152,-0.021728098,-0.30995452,1.1175718,0.6756101,33.573746,0.16973971,-2.6664162,-4.8197837,8.649153,1.2808598,-10.354509,-1.3264859,-10.430918,16.270405,0.03362636,-0.021543503,0.40406185,3.6072147,1.417004,0.63857144,1.0113276,0.061999995,0.05381449,-22.15169
0 days,0 days 00:00:05,15.0,20.0,26.394886,0.20099743,22.79918,26.528103,30.847122,8.047943,170.3439,140.20868,72.20805,58.140045,1.667984,0.6637476,0.6780833,1.3015469,2.6944957,2.0164123,23.25579,10.942689,19.163935,13.14555,1.3853093,0.832546,30.906456,0.30076447,-4.284214,-3.322909,10.945744,1.075293,-8.941058,-1.3979185,0.052490786,1.7186635,1.532121,0.64840126,1.9686315,2.3196366,-0.20908721,-55.989666,18.116669,0.69765806,490.40176,0.45028913,1221.602,0.17183752,-19.276476,-3.025389,1511.9207,0.19087249,891.4688,0.2491687,-26.75296,-2.0137138,2540.9058,0.13042687,852.09283,0.3399212,-31.716173,-1.6387916,-12.431862,-0.531406,22.425234,0.32965648,0.07216803,0.42732212,-0.022568902,-0.30973133,1.5122871,0.7662856,32.632046,0.2350368,-5.2566056,-2.7413974,10.659445,1.1408026,-9.745577,-1.3024043,-5.9806128,11.017077,0.030258497,-0.016664308,0.35610795,3.4068139,1.6227181,0.5475,0.6147713,0.065,0.05377422,-19.281935
0 days,0 days 00:00:05,20.0,25.0,25.943293,0.21496642,21.6132,26.550596,30.640759,9.027559,121.0664,99.455894,88.64379,95.68171,1.4377098,0.57820135,0.63829875,1.2347208,2.078524,1.4402254,18.946878,10.09697,15.292725,8.265529,1.1148043,0.6857579,27.895786,0.3884786,-0.9708321,-17.467133,11.455496,0.9879491,-8.607139,-1.3837909,0.046234805,1.7624213,1.3002672,0.55586034,1.4832964,2.838307,2.0342002,4.4036784,19.783699,0.47366822,497.96182,0.38757715,1213.2712,0.16010064,-33.590397,-2.016832,1543.9021,0.15992764,914.24133,0.34778923,-40.93433,-1.5448319,2552.083,0.10416176,880.2149,0.39358166,-45.18366,-1.3499793,-11.537905,-0.5709863,21.18723,0.34305885,0.06483552,0.45314363,-0.021475175,-0.38647786,1.158101,0.6338019,30.124872,0.2746068,-2.4046266,-6.7592607,12.048666,0.9381174,-8.6334505,-1.4034088,-5.339748,12.848232,0.03688808,-0.016073314,0.68886936,4.208417,2.8571427,0.28785715,0.28636086,0.062222224,0.034246743,-23.187078
0 days,0 days 00:00:05,25.0,30.0,27.701597,0.19114296,24.906998,26.811062,32.82716,7.920162,194.11574,207.3076,53.77872,46.836338,1.7659172,0.57149315,0.74782395,1.5911566,2.6512635,1.9034395,24.215788,11.579846,15.197752,8.20474,1.5710021,0.7132436,26.760342,0.4001166,-1.0266544,-13.750353,13.266747,1.0659181,-11.483326,-1.089452,0.07429536,1.4878719,1.5641623,0.588639,1.8175715,2.3426082,1.1238849,7.3298073,18.318386,0.49404427,459.3047,0.44757482,1183.8212,0.2022161,-37.88322,-2.0374925,1500.2404,0.17657672,850.30804,0.35619286,-44.048992,-1.544795,2521.1528,0.112179324,748.4244,0.3544601,-47.09967,-1.4169183,-11.306951,-0.54233676,20.56609,0.34876856,0.07748644,0.3795944,-0.023199469,-0.38401088,1.7029814,0.6449257,29.130226,0.2857448,-2.1118495,-6.666527,13.692984,1.0636038,-12.086948,-1.0754434,-5.6083603,11.0457,0.047524948,-0.018787846,0.86640936,3.8076155,2.2312374,0.35999998,0.3660601,0.0925,0.11121488,-19.42811
0 days,0 days 00:00:05,30.0,35.0,26.564676,0.17192656,24.992971,26.43998,29.417051,4.42408,141.33699,159.88614,112.29069,87.707405,1.6755532,0.56318444,0.85173297,1.3931957,2.5117984,1.6600654,23.172953,11.464676,15.347304,7.1258345,1.3644112,0.7215354,29.728605,0.28274837,-2.1328151,-6.9104857,12.533165,0.83874893,-9.834686,-1.2006109,0.044577204,1.661062,1.2704662,0.64299476,2.556918,1.5216922,0.8259732,11.254349,17.249802,0.65691125,454.06677,0.4091531,1201.56,0.18783225,-14.519268,-3.5953736,1483.8411,0.15347622,877.776,0.32033682,-24.350273,-1.9324775,2466.2314,0.107588544,844.548,0.45671585,-27.579407,-1.6645188,-11.829418,-0.48805484,20.48022,0.30101615,0.07162682,0.41961047,-0.023821317,-0.30531624,1.4345901,0.6805477,30.65269,0.25078964,-2.807046,-5.1285396,13.004384,0.8067517,-10.08722,-1.185073,-8.953444,15.243553,0.03587448,-0.019367583,0.3869606,4.6092186,1.8255578,0.49555555,0.63468474,0.037499998,0.0258602,-20.511705
0 days,0 days 00:00:05,35.0,40.0,27.053904,0.21183543,25.160007,27.256872,29.127956,3.967949,132.65971,94.515175,148.02467,224.41428,1.7144977,0.59805095,0.69470835,1.519569,2.6172779,1.9225695,23.992027,9.933989,15.112649,6.5457907,1.3069849,0.70063424,26.037184,0.46122992,0.9026869,17.202868,15.558249,0.7209036,-4.7323303,-2.0028982,0.0336827,2.0369973,1.345727,0.59274906,3.1098158,1.5001746,-1.4399194,-5.246963,14.422013,0.7277334,447.54605,0.42764285,1157.5654,0.18767788,-32.18094,-2.1812124,1516.7559,0.14642532,800.0135,0.36274964,-42.077797,-1.5162094,2472.322,0.10271427,834.1625,0.4494835,-43.180443,-1.456521,-12.376737,-0.46648964,20.30037,0.35204673,0.06549111,0.4729059,-0.02355252,-0.30381387,1.4505619,0.63605565,28.480045,0.3510605,-0.82740515,-18.76431,15.262511,0.7583279,-5.325257,-1.8095777,-6.0762773,10.06624,0.03391437,-0.017525345,0.5179396,4.208417,1.6227181,0.515,0.47310147,0.09428571,0.07518684,-19.675282
0 days,0 days 00:00:05,40.0,45.0,24.29164,0.16192853,22.54728,25.396225,26.179758,3.6324787,178.26265,199.37932,121.46396,132.39633,1.3515412,0.5724419,0.6217737,1.1115589,2.140678,1.5189042,18.158667,10.039531,10.294691,5.3857894,0.9762368,0.6624184,30.561779,0.31205335,0.6421598,20.152706,10.074792,1.2790258,-11.433531,-1.0800967,0.046868823,1.8312857,1.45976,0.69558215,2.1177194,1.9983035,3.4167593,2.061943,22.77962,0.38024145,475.44562,0.41307524,1259.512,0.17188096,-14.061733,-4.079351,1494.3837,0.18490976,930.6594,0.3284454,-24.203888,-2.2405868,2534.3596,0.12219358,810.7905,0.35850248,-29.530668,-1.7484251,-13.37345,-0.47996768,23.786987,0.28914988,0.07589781,0.38129252,-0.024323761,-0.32739142,1.0406127,0.6239508,32.532665,0.20121564,-0.22674613,-56.955124,9.416137,1.4012444,-11.823074,-1.0562929,-5.130949,9.011595,0.034952343,-0.018772086,0.35788226,3.8076155,1.2145749,0.74333334,0.5706624,0.089999996,0.047434162,-22.873892
0 days,0 days 00:00:05,45.0,50.0,25.487171,0.11843209,25.269304,26.024986,26.837275,1.5679703,66.723404,63.759033,121.85531,130.26279,1.4116249,0.55525,0.7337631,1.2507018,2.0033941,1.269631,17.452147,8.077219,11.106204,5.7195473,1.0434705,0.69794405,27.067947,0.41898027,1.7493138,8.686101,10.727373,1.0957159,-7.3669558,-1.5851345,0.034139734,2.428192,1.4426304,0.5455636,2.8557084,1.3465935,0.74945503,8.933032,19.707933,0.4343677,435.45068,0.3623769,1270.4406,0.19803792,-32.39306,-2.3060129,1468.0109,0.13276255,894.3935,0.33846557,-41.965874,-1.6444443,2491.9412,0.090609916,841.9636,0.37811157,-46.055332,-1.4478154,-12.370478,-0.4619984,21.338778,0.2959099,0.07635974,0.41101876,-0.023875978,-0.3398844,1.1725692,0.6310981,30.022644,0.27741295,-0.57742,-25.399199,10.618404,1.183959,-7.66499,-1.586522,-6.6293883,12.292964,0.037861053,-0.016804788,0.43813035,4.6092186,2.6369169,0.30307692,0.2626019,0.078888886,0.064712085,-22.655842
