start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,22.309721,0.2505688,17.695427,20.907406,26.168386,8.4729595,169.2336,130.95738,86.5383,80.72203,1.4720117,0.73262346,0.45281315,1.1255144,2.4835331,2.03072,13.45448,9.477368,10.512498,5.257049,1.3423362,0.96490616,28.73706,0.439057,-0.26310882,-61.106075,-0.24233735,-50.15008,-3.5364506,-3.1093497,0.064646505,1.2868209,1.6657683,0.4864615,-1.3950505,-2.6136436,2.5954185,3.1189537,19.804335,0.4514207,625.4667,0.40574938,1323.584,0.14382486,-43.49102,-1.8854387,1633.1877,0.19939439,1055.588,0.24746348,-48.30869,-1.612754,2693.0098,0.1447195,889.9542,0.41618526,-54.00102,-1.3824457,-12.011473,-0.4373389,21.671259,0.28025585,0.06756141,0.51590174,-0.018674023,-0.55536467,1.5742718,0.8766467,32.067448,0.32301584,-1.2384762,-12.827964,-1.166161,-11.286908,-4.8195114,-2.458715,-7.2570825,14.762594,0.04318906,-0.011781413,0.5820043,2.204409,2.834008,0.26285714,0.26681802,0.08,0.06069047,-20.007269
0 days,0 days 00:00:05,5.0,10.0,25.314966,0.28299233,20.563494,21.990292,33.56494,13.001448,185.10295,191.9855,139.88959,86.06567,1.9696122,0.5242692,1.0306358,1.8309278,2.8474731,1.8168373,17.810535,6.566664,14.472267,9.128655,1.8668293,0.65122175,30.151804,0.5027468,-4.281117,-3.8517375,2.3242254,5.193683,-3.3294115,-4.1373115,0.08609632,1.5147605,1.8398622,0.46801963,0.049319908,66.54847,4.3514247,2.227095,19.603712,0.47356796,641.7209,0.43784383,1277.2924,0.1822077,-29.704578,-2.5310934,1629.4907,0.18731861,1000.9805,0.22906339,-34.14651,-2.0578647,2637.1023,0.13933665,903.3355,0.3882365,-40.721336,-1.6555265,-11.761631,-0.5379653,22.805027,0.31420943,0.09050446,0.33997887,-0.019844312,-0.76170385,2.0425622,0.5776253,34.7888,0.28374383,-7.637038,-1.9096954,2.2113051,5.599869,-2.635028,-5.4108267,-3.1072438,8.23589,0.05477802,-0.012645834,0.78309405,3.6072147,2.0325203,0.402,0.25560907,0.07666666,0.054365024,-17.630749
0 days,0 days 00:00:05,10.0,15.0,23.603138,0.19318315,20.416569,21.93685,26.532751,6.1161823,271.68283,453.13803,141.86668,147.65195,1.7531743,0.5093133,0.97350293,1.6582991,2.4639254,1.4904225,16.992643,7.6400867,11.551432,8.461759,1.6408124,0.65484655,29.190416,0.56084675,-1.2610962,-13.710158,1.0949441,12.330115,-8.097945,-1.7270017,0.0783713,1.2685677,1.8528779,0.6203332,0.025785994,135.39314,5.4118185,1.7626183,19.604656,0.52347094,607.99805,0.44243482,1311.4933,0.16275524,-40.368877,-2.184987,1635.675,0.20359752,1005.5596,0.265923,-46.35067,-1.7817544,2649.8464,0.14052731,903.4943,0.36843118,-52.15859,-1.522335,-13.42252,-0.4842869,25.061766,0.30490217,0.09462987,0.32020375,-0.023297332,-0.6880514,1.9059404,0.5610366,36.001423,0.2334591,-5.355525,-2.8455064,0.33360004,41.62658,-8.018039,-1.8726084,-3.1149144,7.843886,0.038835037,-0.014877293,0.7155052,4.008016,1.6393442,0.46124998,0.33687675,0.12875,0.05710462,-18.65885
0 days,0 days 00:00:05,15.0,20.0,24.594967,0.31999895,17.62743,21.215137,34.058083,16.430653,218.27975,141.89665,106.86931,84.27035,1.4902743,0.5698621,0.6242894,1.3890256,2.2564514,1.632162,17.157516,6.082868,11.702428,7.0114646,1.4571601,0.9371983,29.001833,0.44621342,-2.5917723,-6.00298,3.0242813,5.8249874,-5.4222107,-2.4613237,0.08176044,0.98890924,1.7695166,0.51021624,-1.0794609,-3.4937754,1.0622158,11.437578,17.393658,0.5960173,592.5969,0.41857716,1260.1473,0.17511173,-31.563496,-2.277069,1626.1896,0.20450635,939.2158,0.2372374,-34.852707,-1.8700516,2672.8716,0.13476658,847.73,0.27613172,-40.772808,-1.5286665,-11.976323,-0.49263164,22.505308,0.29799142,0.06301483,0.50659347,-0.020260962,-0.588602,1.5976034,0.90107197,31.836426,0.3127619,-3.9859903,-3.973387,2.9381363,6.252197,-6.088868,-2.3299448,-5.3888626,11.444079,0.04541359,-0.012421894,0.71855825,3.206413,2.6369169,0.3130769,0.27738848,0.052727275,0.03359949,-19.97026
0 days,0 days 00:00:05,20.0,25.0,23.227951,0.22897404,19.66798,21.458675,26.866302,7.1983223,304.59186,311.2955,147.88876,190.87418,1.549812,0.48595393,0.92092377,1.3769637,2.165246,1.2443223,17.93093,8.914175,10.066976,5.543281,1.4709246,0.67324936,28.977385,0.4896515,2.3341486,6.2714753,5.43063,2.61041,-6.827522,-2.4444027,0.09281684,1.4366176,1.7810541,0.6592586,-0.29500988,-12.280605,3.0304363,3.9765508,18.687355,0.45691174,602.5707,0.4717876,1229.5586,0.20581518,-33.915382,-2.247149,1645.3458,0.22424938,946.7628,0.27718416,-40.543896,-1.7156279,2632.9277,0.13755865,855.60583,0.3558795,-44.832443,-1.5026965,-13.756856,-0.528395,23.34142,0.3334505,0.08327137,0.3608305,-0.024818094,-0.6303699,1.5763918,0.6059679,33.16608,0.31676248,0.5543527,25.301548,4.8953195,3.1159222,-6.954634,-2.569894,-5.001287,9.685915,0.05032677,-0.015374942,0.82033765,4.208417,3.448276,0.22705883,0.25019437,0.06272727,0.04692177,-20.24194
0 days,0 days 00:00:05,25.0,30.0,23.326952,0.2503428,18.61678,21.24294,26.93771,8.3209305,205.4439,272.09702,109.97223,165.467,1.5230628,0.56573665,0.7069566,1.3375264,2.286333,1.5793765,13.313481,8.283953,11.5429535,5.316694,1.3904586,0.7398703,29.141058,0.47483858,-1.3827826,-11.443557,-3.1061604,-3.8754652,-5.5299554,-2.616931,0.085992396,1.4538652,1.6872118,0.6385895,-1.4607112,-2.5056725,1.2013136,10.430565,18.0649,0.6771059,572.0468,0.45382935,1293.4767,0.18420003,-51.410206,-1.7367342,1562.1622,0.22636949,1003.6505,0.23686737,-53.869938,-1.5536296,2612.2695,0.14921431,914.47974,0.4542674,-60.626965,-1.3099325,-10.720427,-0.617514,23.458923,0.3341039,0.07979952,0.4091484,-0.019361796,-0.7281858,1.6758578,0.61171126,34.566555,0.28674987,-4.49699,-3.386897,-5.2446938,-2.4143457,-7.208256,-2.1210015,-6.1240196,13.718889,0.03563289,-0.011167074,0.60771745,3.4068139,2.8397567,0.24928571,0.22320598,0.08846154,0.071343824,-20.704992
0 days,0 days 00:00:05,30.0,35.0,21.928785,0.21516421,18.104576,20.82785,25.90115,7.7965736,174.49544,162.97311,193.74619,372.4427,1.4393624,0.49984622,0.8084717,1.3341337,1.9716923,1.1632206,14.511244,7.7071967,11.228505,6.766577,1.3471874,0.7107942,27.833008,0.48925596,2.18719,6.103845,2.094223,6.2563286,-4.4822507,-3.471857,0.09222164,1.3235278,1.7808075,0.49676204,-0.9363838,-3.4076288,0.6006186,16.011265,18.810068,0.5081503,585.2793,0.44794804,1260.8589,0.18046705,-41.26583,-1.9828783,1623.0267,0.2043188,997.2423,0.3056732,-46.574493,-1.627999,2633.0706,0.1390567,916.89935,0.3983051,-51.755066,-1.4044522,-12.504157,-0.5541949,23.727154,0.3613058,0.077856004,0.40024278,-0.021448087,-0.7457791,1.5512323,0.6275162,32.08439,0.3361721,0.17786859,72.67024,1.1719106,11.959364,-4.659636,-3.6472821,-6.092901,12.328624,0.04910733,-0.014260369,0.60775125,3.6072147,3.0425963,0.24733333,0.16675197,0.0725,0.05688072,-21.280718
0 days,0 days 00:00:05,35.0,40.0,26.263264,0.22085772,20.588867,26.489693,31.909998,11.321131,130.37454,87.58313,114.54573,109.080666,1.4975199,0.4278908,0.92119896,1.4860808,1.9498897,1.0286907,13.225243,7.62536,11.443778,5.963457,1.162874,0.6152021,22.465673,0.6394969,2.940815,4.2550616,1.5699147,8.111781,-0.5832062,-22.551607,0.07464971,1.684933,1.6324353,0.51436436,-0.094975255,-41.993298,0.7335319,16.016768,15.765327,0.7915151,593.15576,0.45252505,1264.6829,0.21972425,-53.59461,-1.5431712,1626.3186,0.2037772,940.1514,0.3372566,-56.576736,-1.3546067,2612.9556,0.1347485,929.3561,0.35579824,-60.47279,-1.2325991,-9.798582,-0.55639035,20.020071,0.41811705,0.063296914,0.4092302,-0.016824054,-0.6299314,1.2944531,0.5766535,27.07564,0.39410385,1.1596614,10.037506,0.87250507,15.316862,0.25567225,55.105736,-1.2552727,8.628474,0.043484025,-0.010211839,0.79148364,4.408818,2.8397567,0.25857142,0.23847303,0.092727266,0.03839766,-22.873138
0 days,0 days 00:00:05,40.0,45.0,25.405413,0.27066433,17.584766,29.002834,30.522293,12.937527,129.85565,83.6461,98.97966,116.34393,1.4562296,0.6584537,0.4187439,1.4212389,2.2739615,1.8552177,17.822498,9.626341,12.6004715,7.638793,1.1162058,0.87182385,20.289707,0.8144009,8.238263,1.5895102,0.95273983,13.729035,-1.8649056,-6.686054,0.03751579,1.8687477,1.3866986,0.5289287,0.6336081,7.831861,0.4963571,28.84931,18.880276,0.58841676,644.222,0.4092565,1278.0923,0.23690449,-71.85689,-1.2130841,1670.8068,0.19702868,991.3515,0.328656,-74.13865,-1.109859,2714.9016,0.14197697,851.582,0.39637062,-78.27476,-1.0136845,-11.25601,-0.4855461,21.634607,0.35143968,0.061531957,0.62436336,-0.016307743,-0.7012843,1.2867748,0.772313,26.522522,0.43817323,5.288273,2.2187495,-0.21174733,-69.03,0.339759,38.670525,-4.09643,9.177166,0.040068924,-0.014182329,0.6388387,3.206413,3.6585364,0.175,0.14881942,0.09199999,0.061665766,-20.715546
0 days,0 days 00:00:05,45.0,50.0,25.020638,0.26130638,17.859184,25.891096,29.36077,11.501585,252.16577,323.8136,140.06055,69.44038,1.6950797,0.5991106,0.6887218,1.5311817,2.7098002,2.0210786,20.723475,9.061299,15.12917,8.17711,1.759577,0.8824849,30.304085,0.40603352,-1.612013,-10.270005,5.1823506,2.093707,-3.7113416,-4.2517395,0.10402187,1.3109398,1.4170748,0.5312948,0.24025658,17.284933,1.8924351,6.2923145,18.66984,0.62860435,591.8538,0.43025437,1276.1215,0.14211354,-39.555443,-1.9102962,1602.4316,0.21314922,969.4225,0.24304117,-41.04312,-1.6675617,2636.0671,0.14167193,759.30994,0.2767528,-46.777508,-1.4052523,-12.756441,-0.5547619,21.923912,0.30806133,0.0689744,0.5106598,-0.020615226,-0.6333673,1.960628,0.81431484,33.485687,0.27395582,-3.7753906,-4.2507467,4.8854394,2.3546226,-4.1665053,-4.00871,-5.86809,12.866883,0.04287686,-0.012636236,0.68846375,3.4068139,2.8397567,0.28357142,0.30494976,0.072222225,0.0647693,-18.865507
