start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,27.485064,0.30415836,17.43409,29.959154,35.35882,17.924732,169.84628,131.27336,100.678665,78.86384,0.97031254,0.4915562,0.54530007,0.84203625,1.4371755,0.89187545,11.916481,6.7809777,7.34504,3.5669947,0.5970402,0.73110396,24.354284,0.3574727,0.6722892,19.19039,3.8500957,2.4914517,-3.621218,-2.3523345,0.061201923,1.9156139,1.3444704,0.56269974,1.5860511,3.640218,2.2997763,3.5733018,19.58463,0.44968405,579.64276,0.35888797,1342.9579,0.17713189,-57.857376,-1.3878121,1578.6359,0.14439699,1064.3134,0.2843632,-60.617672,-1.2489965,2672.6494,0.09862492,924.31573,0.47469437,-66.048744,-1.0991292,-11.087133,-0.53479975,22.834423,0.29652894,0.04837217,0.52807724,-0.014977544,-0.6396493,0.6613604,0.71753776,27.071524,0.26385963,0.1850836,70.61614,2.848787,3.5036085,-4.207138,-2.0343518,-7.130102,15.073303,0.033519648,-0.0119492365,0.3983698,3.4068139,3.2454362,0.221875,0.33719838,0.08,0.05420758,-28.176886
0 days,0 days 00:00:05,5.0,10.0,23.493101,0.3111349,17.142435,19.079489,32.82559,15.683153,142.5173,102.38829,155.6189,195.10933,0.7736381,0.5168798,0.42701823,0.6432931,1.0402111,0.61319286,4.722794,2.1636517,4.1622515,2.2640293,0.44090497,0.594777,22.285334,0.3623332,7.1719484,1.5304395,3.9126112,2.1671014,-2.7137625,-2.813199,0.043840453,1.1727836,1.190099,0.638372,-1.052906,-4.5590563,1.2175565,8.232793,19.88615,0.4059192,614.6992,0.3395759,1351.4572,0.14750507,-57.196198,-1.3913609,1655.1339,0.12994172,1028.8765,0.31376788,-62.53219,-1.192903,2726.562,0.110138044,931.3803,0.48297226,-65.68348,-1.1069872,-11.9696455,-0.44414568,21.469315,0.23229176,0.041285,0.61942255,-0.017953213,-0.40102634,0.49274492,0.58646864,24.843836,0.20380008,4.360507,2.3732617,3.9153101,2.3860497,-3.6556053,-2.1455095,-10.674151,16.304266,0.027090466,-0.016465964,0.31111708,2.004008,4.259635,0.16571428,0.117618084,0.066,0.055112004,-31.553644
0 days,0 days 00:00:05,10.0,15.0,21.29814,0.29680339,16.873276,18.27371,28.696114,11.822838,189.62978,207.86456,209.63983,342.98062,0.6222807,0.4526787,0.39065996,0.45314944,0.88226247,0.4916025,6.0615134,3.9975352,3.4761014,1.7110258,0.38678348,0.65724087,23.428785,0.356782,8.426955,1.3164954,4.5439973,1.9100356,-4.021333,-1.8795034,0.067792356,1.2160306,1.1682465,0.62459016,-2.1081586,-1.9404202,1.5729729,5.5258183,22.018856,0.38202524,553.727,0.3125939,1342.7062,0.14591838,-71.60373,-1.1764616,1607.7576,0.12630373,1023.9466,0.29467908,-78.11114,-1.0041302,2711.2625,0.08727166,837.3967,0.35589746,-81.05637,-0.9436207,-13.490113,-0.36370328,22.828722,0.26005536,0.033068206,0.83675665,-0.01779131,-0.38355026,0.41790235,0.6749262,25.00841,0.24290584,7.529459,1.2948915,6.1108747,1.3736888,-4.268338,-1.824578,-10.624892,19.193438,0.03116092,-0.01616143,0.33307153,2.8056114,5.668016,0.106785715,0.09827271,0.055416662,0.036853217,-33.017704
0 days,0 days 00:00:05,15.0,20.0,22.742258,0.2829094,17.028517,20.833143,31.217415,14.188898,193.15858,163.16826,97.87969,106.29459,0.749599,0.5076851,0.39970183,0.6450979,1.1065375,0.7068356,5.129426,2.8220778,4.217093,2.967388,0.43615577,0.5959017,26.257656,0.20633167,2.3763206,4.263722,7.5178695,1.111627,-9.417534,-1.1790463,0.059415612,1.701456,1.3457181,0.6438653,-0.7211252,-7.477061,0.2662236,49.65242,19.364054,0.3941946,585.33923,0.30444002,1384.052,0.17423578,-51.54808,-1.5454193,1624.8324,0.13177577,995.194,0.38264838,-58.59892,-1.2839652,2741.7568,0.100531936,878.25214,0.56767905,-62.50491,-1.1677282,-13.0097275,-0.33806175,21.628195,0.33107018,0.04566045,0.64118224,-0.022372194,-0.38412508,0.4627167,0.5638885,27.078627,0.18239361,2.1594288,4.7603297,7.4599137,1.1701721,-10.222366,-1.1498132,-10.984425,18.937967,0.034451116,-0.019064983,0.36757445,2.4048097,4.259635,0.16571428,0.11379059,0.051999997,0.029427877,-30.252459
0 days,0 days 00:00:05,20.0,25.0,25.50819,0.33827075,16.918585,22.82342,34.867638,17.949053,200.8118,189.30923,99.44289,78.25079,0.7561611,0.51743644,0.42130715,0.5773781,1.0734915,0.6521843,7.0366216,3.4806995,6.321296,4.098171,0.45372397,0.6047467,27.095396,0.26139724,6.2844396,1.7989436,6.3588514,1.8118873,-7.2898226,-1.6083411,0.094953604,1.601892,1.2972095,0.5019148,0.5519326,10.7450485,1.2126275,8.957459,21.096453,0.5439978,584.2939,0.34415126,1359.1273,0.14191474,-31.758621,-1.9304932,1625.3341,0.15529385,951.3574,0.3441824,-38.98676,-1.4560258,2748.9253,0.09649341,911.718,0.41958857,-44.3647,-1.2382613,-14.068818,-0.33294967,24.125088,0.27937594,0.042049292,0.60725254,-0.022363145,-0.34859967,0.47516772,0.5951061,28.209517,0.22778364,5.2988973,2.0126858,7.6130166,1.4791521,-8.771536,-1.3278046,-13.319486,21.060068,0.03361965,-0.018396802,0.32670385,2.8056114,2.2357724,0.38272727,0.3982482,0.06,0.02,-29.45416
0 days,0 days 00:00:05,25.0,30.0,19.268637,0.2802071,15.662233,17.314125,21.562817,5.9005833,155.95824,96.029884,87.71943,48.863934,0.55627286,0.67658263,0.3830349,0.4113684,0.56456333,0.18152842,1.9971228,3.2627091,2.832385,2.8609207,0.3208876,0.6879765,25.080622,0.1574976,7.541204,1.4829495,5.1373105,1.4456154,-3.6869361,-1.5266508,0.12055025,1.1387403,1.4403231,0.6111229,-3.8774395,-0.89528584,1.7535629,10.158704,21.122744,0.5472732,605.34393,0.3600044,1387.9266,0.12866352,-41.23922,-1.7152271,1625.4025,0.15673077,1216.1174,0.3118051,-49.49406,-1.3503683,2688.9893,0.10686238,942.0436,0.36298582,-53.363667,-1.2148954,-13.738095,-0.39802453,23.864134,0.19366135,0.029240036,0.7595662,-0.01651977,-0.37173405,0.32938036,0.71471447,25.408485,0.14739712,7.3399014,1.6051573,5.3215775,1.3710468,-3.5471115,-1.6353446,-13.188694,22.307224,0.02861209,-0.016288042,0.25710133,0.40080163,3.2454362,0.24312499,0.1664977,0.058333334,0.035551213,-34.52719
0 days,0 days 00:00:05,30.0,35.0,25.362371,0.33662495,17.03065,22.098194,34.956085,17.925436,125.011986,79.71998,177.72453,187.55754,0.74504876,0.5215509,0.40020925,0.6179722,1.0802519,0.6800427,6.8947196,2.3862364,5.425185,3.6735814,0.42559758,0.6417993,24.638184,0.31064466,3.9329524,2.685741,4.351309,2.115592,-4.4229546,-2.202934,0.052007016,1.428594,1.3693054,0.5549535,0.4236919,13.269968,2.1018834,3.1111584,21.291742,0.38026556,687.8058,0.29720494,1312.3823,0.16154967,-65.17404,-1.2724221,1718.3894,0.12961404,1040.909,0.30018914,-72.62389,-1.0702436,2844.7803,0.08262423,815.64154,0.41166574,-76.110405,-0.99375695,-12.0262985,-0.51661,23.6038,0.28856534,0.040002376,0.67160547,-0.018588226,-0.4813301,0.47828606,0.632972,27.168224,0.21199213,3.0914633,3.4957457,4.124315,2.341698,-6.2311115,-1.5754285,-9.329058,18.687403,0.034402356,-0.013067078,0.31400946,3.0060122,4.259635,0.15285714,0.17068887,0.07055555,0.0420941,-30.53103
0 days,0 days 00:00:05,35.0,40.0,22.856474,0.34447402,16.629242,18.027645,33.069366,16.440125,243.62483,384.63913,147.34192,123.62154,0.62721264,0.5008019,0.39184266,0.47277758,0.8706833,0.47884065,6.509563,3.8728032,4.3195314,3.0310721,0.37752816,0.59242094,27.027254,0.21471602,5.4506054,1.6943351,3.0712707,2.8882334,-4.340083,-1.6540883,0.072829805,1.288723,1.4075038,0.64463866,-1.1436586,-4.402693,-0.3511417,-26.951002,21.613907,0.42721438,613.2166,0.35678968,1387.2065,0.15316074,-49.817127,-1.4974583,1616.8922,0.16424155,1100.8368,0.19482441,-56.015694,-1.2389368,2717.6096,0.11215583,915.09625,0.41561073,-61.067474,-1.0951115,-13.179972,-0.43093607,24.648182,0.23337217,0.041032653,0.6529823,-0.016305024,-0.5043699,0.4046136,0.5929476,27.96572,0.20309992,5.3687696,1.8472229,2.9058514,3.3145885,-4.8791986,-1.6003493,-10.792261,20.68126,0.029725155,-0.012138175,0.29957718,2.004008,3.8775508,0.19263159,0.16292852,0.067499995,0.03918439,-32.530823
0 days,0 days 00:00:05,40.0,45.0,19.683634,0.29945952,16.099915,17.446232,20.96284,4.8629246,129.20065,124.642815,71.43688,62.806114,0.481856,0.5361993,0.37438732,0.39337787,0.48589486,0.111507535,2.103519,1.9403722,2.5738227,2.7597637,0.2597614,0.4358206,24.89802,0.14523722,10.189832,0.70618784,6.0366254,1.0081397,-1.808377,-3.5770278,0.11201333,1.2744069,1.3903191,0.55569434,-2.4571502,-1.9211348,-1.0450279,-12.351992,20.858276,0.62778777,588.831,0.36610013,1367.3269,0.12748717,-38.123882,-1.6922169,1637.8785,0.15215638,1108.4193,0.23035379,-46.5208,-1.3015188,2739.584,0.10043287,916.25464,0.38503757,-50.34039,-1.1741257,-15.158781,-0.1733173,24.878286,0.14247565,0.026810339,0.8259108,-0.01674475,-0.30238518,0.2683355,0.44758135,25.358376,0.110483095,9.391826,0.7372838,6.7745547,0.79184055,-2.194878,-2.9377272,-14.575484,23.706333,0.029734762,-0.016114555,0.20829804,0.6012024,3.2454362,0.25,0.24804233,0.0475,0.03344772,-35.119293
0 days,0 days 00:00:05,45.0,50.0,28.026623,0.32742852,17.176167,33.369453,36.90169,19.725525,349.7772,570.89703,129.98376,146.74432,0.7609687,0.49448875,0.41880018,0.66002774,1.0773867,0.65858656,9.836103,7.487078,4.692689,2.9745421,0.47605014,0.6978837,26.615326,0.34303644,9.21426,1.1046407,5.713051,2.0302174,-5.611545,-1.9634168,0.055612173,1.6068254,1.2186154,0.6777173,3.0817835,2.1175354,5.859305,1.887541,25.618563,0.2944159,635.3589,0.33554173,1345.7611,0.15669776,-47.05821,-1.4945751,1694.7047,0.16377425,1013.5633,0.31984675,-55.697166,-1.1462915,2799.5435,0.10137619,876.8319,0.45481434,-60.173656,-1.0264537,-16.722734,-0.35938394,26.755165,0.28971475,0.04661453,0.659308,-0.021589844,-0.32943255,0.5068789,0.69151336,28.573915,0.257333,9.247488,1.0343505,6.344941,1.8351822,-6.6453123,-1.6813713,-10.025635,18.009232,0.03722008,-0.012941733,0.35834655,2.6052105,3.4412956,0.22529411,0.1774697,0.06454545,0.049610045,-27.453278
