start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,18.300768,0.20623405,16.072498,17.16592,18.645481,2.5729828,65.286285,52.973656,71.97292,71.85701,0.7400439,0.4794361,0.411249,0.5977913,1.0996433,0.6883943,9.490991,4.301487,4.6907897,2.6044989,0.49628308,0.6156807,25.318127,0.486505,6.2167697,1.1873574,14.237533,0.97069204,-0.3593629,-31.55635,0.045119226,1.6940424,1.515451,0.5546899,-1.7695631,-1.8787344,2.2294676,3.8151126,23.463741,0.31884137,553.87305,0.4163435,1307.2576,0.18068512,-45.69582,-1.7034203,1571.882,0.17066135,969.0138,0.33138737,-53.982544,-1.3599919,2647.2617,0.09184028,963.3888,0.45671174,-58.13905,-1.228622,-13.18818,-0.34812728,24.00138,0.2654228,0.03780806,0.8119758,-0.0137468185,-0.60066426,0.5106461,0.608161,29.385353,0.23751087,5.4358444,1.2766815,12.357186,1.1011871,1.4665205,6.5264215,-2.9754286,8.705326,0.02443558,-0.013883569,0.46509543,2.6052105,2.2312374,0.34545454,0.19722454,0.091,0.053188343,-30.536152
0 days,0 days 00:00:05,5.0,10.0,17.205711,0.1744681,15.439684,16.415335,17.783632,2.3439484,104.34157,127.66139,53.67525,43.322678,0.54152197,0.50838935,0.335428,0.42870805,0.71745145,0.38202345,5.6056867,4.87005,2.4467325,1.9621601,0.35423982,0.60055184,27.476858,0.20731358,9.049423,0.63677406,11.064461,0.9067614,-0.8827814,-8.701738,0.07137955,1.9288148,1.52595,0.6573425,-2.467377,-1.1710781,2.3859887,3.0162663,25.20843,0.2510065,568.86615,0.37243772,1331.9974,0.15437807,-28.354513,-2.0918405,1608.9202,0.16835202,1070.0436,0.28924558,-37.98956,-1.4572191,2668.7737,0.10429456,934.4759,0.45200107,-41.536667,-1.3000133,-15.311436,-0.2989867,24.267214,0.24280982,0.0251063,0.8889034,-0.018660367,-0.29390788,0.36855516,0.57799923,28.199324,0.17636672,9.159589,0.6409428,10.994488,0.8950726,-0.74012285,-10.5995035,-11.780709,20.320984,0.026066184,-0.016482148,0.26981902,1.8036073,2.8397567,0.30071428,0.22954813,0.055714287,0.043047193,-34.09591
0 days,0 days 00:00:05,10.0,15.0,17.581858,0.30202678,15.818371,16.680483,17.580618,1.7622471,52.60684,36.481083,505.98724,461.8263,0.74373853,0.3988013,0.51208925,0.6787603,0.94983685,0.4377476,4.5471387,2.802476,3.7503183,2.6340787,0.49666303,0.4203043,26.84204,0.45172378,10.686705,0.8310082,17.353794,0.7959147,0.30050862,33.516594,0.030882511,2.4310346,1.2149494,0.7152497,0.15387967,19.360115,5.077817,1.1888901,26.255713,0.3716814,541.0003,0.41736698,1294.396,0.1771594,-26.472511,-2.533141,1572.3861,0.16883257,958.32184,0.33314165,-38.13511,-1.6170533,2631.0354,0.10755421,898.0481,0.43127528,-39.69649,-1.5309533,-15.58095,-0.37643448,24.694683,0.33147213,0.032023806,0.8379592,-0.017333047,-0.3808338,0.4962766,0.40286952,29.743246,0.2815159,10.284309,0.7410178,17.330034,0.81879485,1.6929271,5.2825108,-1.237838,5.83544,0.025066905,-0.012532031,0.5255695,3.0060122,1.417004,0.61142856,0.55346775,0.08166667,0.0511262,-29.684929
0 days,0 days 00:00:05,15.0,20.0,19.001322,0.23521762,16.29893,17.484703,21.855093,5.556164,161.38052,154.38467,90.39822,55.168182,0.59372985,0.5315126,0.33713433,0.4776837,0.7992644,0.46213004,6.300258,3.3508391,4.879946,3.613923,0.38898814,0.67091995,28.332335,0.20542216,8.762572,0.75687796,5.705288,1.6175498,-4.583748,-2.3314264,0.084529825,1.6285216,1.8482901,0.50603706,-2.641355,-1.2495937,4.1523585,3.668588,25.205631,0.35635278,543.48175,0.36463526,1346.3422,0.14099553,-49.887383,-1.5269852,1522.7162,0.19587713,1069.4779,0.20894726,-55.96635,-1.2821755,2651.502,0.10522465,830.28784,0.48583925,-61.517673,-1.1189543,-14.678571,-0.3211027,25.197618,0.18311323,0.03207179,0.7633351,-0.019081922,-0.39774987,0.4152595,0.68113315,29.558634,0.16565083,9.250318,0.66062266,5.646906,1.6961187,-4.6719337,-2.4180236,-11.566114,20.913143,0.030890075,-0.015629193,0.2951163,2.204409,4.259635,0.17142856,0.14136362,0.052352943,0.025094979,-31.689362
0 days,0 days 00:00:05,20.0,25.0,17.400534,0.15339205,15.648761,16.916252,18.086344,2.437583,87.34249,54.851524,67.257164,56.28637,0.7356081,0.51589876,0.3908945,0.5846875,1.0869589,0.69606435,8.61225,5.0498004,4.6775117,2.4987462,0.51962024,0.5663761,27.533386,0.3567476,8.775316,0.8744955,12.431487,0.8909862,-0.44234174,-23.747494,0.06187212,2.0364244,1.4212484,0.61562735,-1.3769661,-2.5711753,3.7963138,2.2099802,26.040447,0.30696568,549.67236,0.42493013,1395.1609,0.15717061,-38.896736,-1.900796,1554.0266,0.17494692,1105.9739,0.31381255,-46.97033,-1.4722956,2637.0493,0.10411802,896.0806,0.3246127,-51.17097,-1.3117388,-15.502052,-0.35606042,25.674404,0.26530775,0.036467116,0.8340479,-0.0165498,-0.42127848,0.5433914,0.53830135,30.031843,0.223117,8.746581,0.8422996,11.974148,0.96125776,1.0410396,10.01318,-7.5207653,14.071868,0.021876255,-0.014043718,0.4368336,2.8056114,2.8397567,0.27857143,0.2365785,0.08875,0.06392133,-29.049713
0 days,0 days 00:00:05,25.0,30.0,17.162136,0.2569603,15.727715,16.369736,17.3554,1.6276855,825.31836,1646.6901,152.42996,255.78134,0.6438592,0.55355936,0.3628472,0.5489537,0.8584982,0.495651,4.7769604,2.4359453,3.770062,2.3984165,0.46958,0.664498,28.202267,0.3477089,9.969781,0.82874036,9.939544,1.1384006,-1.8290553,-7.6420007,0.058621302,2.1123352,1.4035741,0.6039784,-1.8025532,-1.8564434,3.0803375,2.5072517,27.620419,0.31012866,593.5363,0.36410952,1364.0568,0.17985085,-30.756151,-2.1601565,1629.9486,0.1656852,1066.112,0.277481,-40.39642,-1.5323396,2738.375,0.10140449,932.22736,0.5505298,-44.708015,-1.3315396,-15.891348,-0.3656253,26.425426,0.2655727,0.033021387,0.9252937,-0.018311352,-0.503537,0.475414,0.6564927,30.402159,0.2155397,9.611058,0.7685283,9.381692,1.2177377,-0.71471244,-18.692217,-5.696932,12.340629,0.017750943,-0.015123507,0.4608639,1.8036073,2.2312374,0.3781818,0.2648436,0.065,0.04,-30.609053
0 days,0 days 00:00:05,30.0,35.0,17.309263,0.13911924,15.858044,16.875544,17.842718,1.9846745,129.5873,174.8258,65.083046,79.39383,0.70847064,0.50782186,0.42004326,0.5654109,0.9930958,0.5730525,8.183985,4.976891,4.63438,2.8760161,0.4659181,0.58126193,27.044733,0.35940275,6.0302887,1.4393225,12.597029,0.846475,-0.29280275,-33.51685,0.04869108,1.4478093,1.364777,0.6735119,-1.2306594,-2.2448936,3.7715144,1.4515896,26.092081,0.28176254,582.81165,0.34285268,1387.4277,0.16909449,-42.37126,-1.7693069,1581.552,0.14856286,1076.7601,0.31597933,-49.732597,-1.4356464,2678.5984,0.09189211,859.07605,0.40093595,-54.248333,-1.2687558,-14.548666,-0.3612233,24.61988,0.2667595,0.029615767,0.8261714,-0.016625991,-0.42245328,0.4992523,0.55856097,30.053984,0.21070315,6.1158338,1.3977636,11.298657,0.8957701,1.0681688,7.2149415,-5.160004,11.049776,0.025122246,-0.012017392,0.3460477,2.6052105,2.6369169,0.29692307,0.27195546,0.06666666,0.07498148,-31.006449
0 days,0 days 00:00:05,35.0,40.0,18.734568,0.35073495,15.558745,16.88455,18.300573,2.741828,142.37563,154.7791,167.64604,263.77118,0.75155693,0.4772772,0.46315375,0.6532011,0.96765417,0.5045004,6.2370796,3.8819354,5.655538,3.1566138,0.51894534,0.5176901,27.95129,0.3806274,7.929423,1.0522455,14.19353,0.787527,-2.8768823,-3.3950055,0.06010209,2.0518801,1.3156495,0.6417892,-0.59323007,-4.8556523,2.6053815,2.4867442,25.477331,0.43303263,580.2476,0.42487228,1281.228,0.15943103,-39.684452,-1.8972734,1615.6901,0.18747197,1022.0161,0.29415408,-48.511932,-1.4358969,2676.334,0.11365178,898.06213,0.44744217,-51.890297,-1.3007635,-15.279261,-0.41608343,25.445557,0.32978088,0.034147512,0.7712234,-0.017355917,-0.38926175,0.531954,0.4733076,30.777287,0.2554968,7.864348,1.0376774,13.73418,0.82309604,-1.1576401,-7.208879,-6.483313,12.648477,0.036711857,-0.01430704,0.46980625,3.0060122,2.834008,0.2792857,0.15818001,0.059166662,0.039042354,-30.2474
0 days,0 days 00:00:05,40.0,45.0,17.566816,0.18724208,15.619533,16.453112,18.23882,2.6192865,79.84604,56.187294,77.2268,46.232456,0.6170672,0.44580176,0.36101025,0.5424331,0.8526161,0.49160582,7.2287703,5.2001853,5.97848,4.0362415,0.39483565,0.53561187,23.806501,0.46119508,8.473129,1.0148029,13.52653,0.73413634,-1.0045892,-10.011888,0.07458778,1.7080072,1.5972131,0.5730521,-1.9620037,-1.3410574,2.8956618,1.8159341,25.264582,0.3271796,539.58514,0.3875249,1289.5057,0.17017694,-57.907543,-1.4012685,1590.6262,0.17225276,990.4952,0.31307802,-65.22817,-1.170868,2662.4438,0.10048575,865.413,0.38423753,-68.73946,-1.0791482,-14.057814,-0.38281825,24.50216,0.26994607,0.02179902,0.9499053,-0.014909963,-0.4525862,0.38244838,0.4500309,27.316397,0.22443555,8.126981,0.9429388,11.851211,0.7513646,1.1018319,7.4844522,-5.0675206,11.555873,0.022554869,-0.01294318,0.4409482,3.6072147,3.448276,0.20588236,0.1560565,0.08833333,0.06121456,-34.25065
0 days,0 days 00:00:05,45.0,50.0,18.945972,0.24629574,16.26467,17.31365,19.081133,2.8164635,154.30795,294.90424,71.00617,40.133553,0.7160444,0.6030773,0.3465038,0.5181431,1.0801686,0.7336648,4.6705627,3.2984216,5.609478,5.0304136,0.5115687,0.8278922,27.689615,0.28825855,8.965627,0.78703356,10.893761,1.116803,1.2275238,6.8543353,0.07128267,1.4380257,1.4661508,0.6200293,-1.5830882,-2.1003659,3.970537,2.342275,25.009184,0.3384962,516.90076,0.37298724,1321.9662,0.16046883,-24.072662,-2.491993,1538.167,0.16367279,990.9926,0.29255468,-33.874344,-1.6349022,2637.0173,0.10609537,834.61847,0.39419582,-38.55107,-1.4017274,-15.303478,-0.35059112,25.755064,0.24888463,0.036263578,0.9069696,-0.015322249,-0.52302665,0.5197567,0.8244471,29.092562,0.20289014,9.188515,0.7540116,10.525929,1.1681846,1.5369253,5.5063477,-8.554062,16.633966,0.03637947,-0.013007417,0.49006292,2.004008,2.2312374,0.3918182,0.35926232,0.054285713,0.02920721,-29.025969
