start,end,StartIdx,StopIdx,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0 days,0 days 00:00:05,0.0,5.0,21.770624,0.33306172,16.494253,17.343988,32.382675,15.888422,183.416,236.16655,101.16667,112.57611,0.54242647,0.70035034,0.3416636,0.3618262,0.64177823,0.30011463,6.4606924,4.03171,3.8754237,2.811423,0.27916116,0.63716936,26.98858,0.21938166,7.0925293,1.5146981,6.9590197,1.0130574,-1.6075083,-3.888107,0.04747008,1.4660957,1.4338363,0.6104587,-1.3547348,-3.9328365,3.1437938,3.622877,24.112709,0.4036524,594.2582,0.32819903,1426.0265,0.133941,-36.232903,-1.8516097,1644.0922,0.13698153,1134.9559,0.21906099,-44.59759,-1.4016784,2726.5789,0.0988407,1002.68744,0.41357127,-49.055923,-1.235568,-14.348158,-0.27766606,24.171484,0.19514939,0.03160873,0.8565192,-0.016319305,-0.39539617,0.28942662,0.6466455,27.693316,0.18626712,6.5816736,1.6176628,7.140593,1.0137256,-2.0167384,-3.3119688,-14.348498,23.434475,0.021726513,-0.015004586,0.20234811,1.4028057,2.8397567,0.28785715,0.26697186,0.055454545,0.035767846,-34.141106
0 days,0 days 00:00:05,5.0,10.0,26.14868,0.26333585,18.829878,31.154871,32.520916,13.691038,324.01663,444.35715,110.957146,80.58345,0.77168906,0.49129096,0.46290916,0.67376614,1.1043563,0.6414471,6.035275,2.7739737,4.43817,3.4899485,0.42627767,0.48814827,31.432503,0.20256028,-0.1449154,-90.79094,1.5476276,6.6353607,-3.0356135,-2.4680214,0.083553,1.6786634,1.4595901,0.52345103,0.47404063,8.946115,2.2554677,4.5236497,20.737972,0.41460267,478.45404,0.36980802,1308.4379,0.16546604,-17.434517,-2.8869612,1473.8325,0.1344448,1030.3822,0.27956536,-26.290388,-1.8133459,2500.8755,0.11763947,888.96277,0.3896192,-33.54017,-1.3518636,-11.884228,-0.40848467,23.739216,0.21210255,0.053997166,0.46442556,-0.01712558,-0.3684888,0.44138527,0.47964427,32.270424,0.17755665,-1.4055277,-9.128871,0.99733394,10.457905,-3.4309049,-2.2075303,-13.475797,20.68139,0.022619458,-0.017130071,0.28218564,2.6052105,2.6369169,0.33846152,0.29456216,0.032857142,0.010301574,-31.16238
0 days,0 days 00:00:05,10.0,15.0,22.16531,0.29203853,17.06871,19.374247,31.353733,14.285023,226.50902,258.25818,107.97345,99.96275,0.6073609,0.45183456,0.3926878,0.48642504,0.8478299,0.45514208,4.4922566,3.7072203,2.770617,1.5527623,0.3309354,0.53408855,27.310469,0.26504946,5.1578455,2.2243707,5.7026367,1.6403164,-1.4223614,-5.239873,0.06254748,1.6239505,1.5129052,0.56150204,-0.9900163,-4.6024995,2.683311,5.1973066,20.901411,0.5742836,487.4313,0.35393542,1373.5573,0.14174868,-44.0177,-1.7376546,1508.3198,0.12113801,1055.1548,0.28822055,-52.306713,-1.3582647,2584.5461,0.08828658,933.27997,0.35163653,-56.745926,-1.2113309,-13.141722,-0.4118275,23.384806,0.2262975,0.04523477,0.6758154,-0.016781976,-0.39968908,0.35149962,0.5314967,29.005041,0.20320275,2.965381,3.6283312,6.2353077,1.4841814,-2.5416458,-2.9717329,-13.412126,22.3016,0.02664221,-0.014948148,0.26472837,2.204409,3.8461537,0.19526315,0.19176105,0.07090909,0.05838034,-33.116375
0 days,0 days 00:00:05,15.0,20.0,26.160185,0.25717217,19.365986,31.389668,32.52095,13.154964,126.85202,95.44201,120.1437,97.44719,0.7817086,0.4206389,0.44867757,0.7571474,1.0569812,0.60830367,5.2304096,3.8929882,4.384326,2.457229,0.39643422,0.39677256,29.53501,0.26364124,0.5925381,25.494965,4.525806,2.6699064,-5.042225,-2.4271228,0.04304608,2.1687965,1.1947745,0.6076602,1.9156022,2.4813688,4.1651883,1.7858343,20.572014,0.45697457,490.42737,0.42320323,1258.5829,0.17291881,-29.432562,-2.299479,1496.6124,0.14877574,941.3149,0.27621746,-37.677612,-1.6845405,2557.584,0.114494644,848.93286,0.32604927,-43.411453,-1.4002569,-10.925433,-0.5039048,21.75751,0.31076396,0.055276144,0.4904299,-0.019541532,-0.31961873,0.4190277,0.37267235,30.902962,0.22365956,-1.3251914,-10.720487,4.7619524,2.6300902,-6.4854093,-1.8807149,-13.0145445,21.74438,0.035624377,-0.014719906,0.2794536,3.4068139,2.4340773,0.34166667,0.3142407,0.07125,0.05577578,-31.542528
0 days,0 days 00:00:05,20.0,25.0,22.37642,0.30437526,16.702303,18.578274,31.257027,14.554724,169.12184,165.20708,103.23587,61.83994,0.5139638,0.4251961,0.35147494,0.40238798,0.7249469,0.37347198,5.3361826,3.0989254,3.6588361,2.877752,0.27243716,0.40048715,28.335827,0.1674911,5.5136614,1.6055944,5.5998387,1.4863751,-2.102184,-3.6190844,0.06607629,1.6512598,1.5659994,0.58931506,-1.7106186,-2.5654514,2.995494,3.726604,23.3919,0.2918211,542.6691,0.36200258,1386.1469,0.16053057,-37.602333,-1.803528,1558.8157,0.16548768,1099.6268,0.25126424,-45.692387,-1.4031326,2633.0115,0.10649149,968.93567,0.3692704,-51.00092,-1.2078474,-13.267648,-0.33170205,23.92267,0.20064345,0.034726363,0.7496108,-0.016622217,-0.374781,0.28212753,0.39543253,28.956358,0.16536082,4.8446445,1.891206,4.9581,1.776012,-2.9759824,-2.6464639,-14.274838,23.602768,0.030797197,-0.014790145,0.23669489,2.4048097,3.6734693,0.21555555,0.18930347,0.041999996,0.01973153,-36.739643
0 days,0 days 00:00:05,25.0,30.0,21.675114,0.31672528,16.614414,18.100159,31.75719,15.1427765,311.66833,575.2256,155.38585,230.55687,0.4642329,0.46918097,0.32944125,0.35048902,0.6174772,0.28803593,7.759201,6.2686896,4.657285,3.1111617,0.24916057,0.47440782,27.891464,0.14135724,6.6830206,1.4465868,7.364261,0.7482918,-0.10340189,-51.70374,0.059944715,1.4296157,1.3662893,0.61177456,-1.8390564,-2.1854134,2.5815291,3.1523776,23.67438,0.37726623,515.2687,0.31984,1389.0128,0.14637929,-36.54879,-1.7797,1551.914,0.12324729,1087.3528,0.22461496,-46.560406,-1.2982008,2631.8845,0.09269661,989.9039,0.39960408,-50.588036,-1.1629299,-14.819812,-0.2855646,24.309597,0.1936345,0.035075285,0.7227124,-0.016635649,-0.30991584,0.25189593,0.4655774,28.200865,0.1256729,6.2717733,1.5294815,8.06434,0.59887534,-0.19783337,-27.617111,-15.0426035,24.540375,0.029682394,-0.016799232,0.20899396,1.8036073,3.6734693,0.22,0.21142374,0.039285712,0.02186461,-37.66055
0 days,0 days 00:00:05,30.0,35.0,25.09254,0.31302857,16.693024,27.487656,32.566845,15.873821,220.64348,127.263336,163.54344,194.02744,0.60670143,0.56418896,0.34237272,0.4495518,0.9228459,0.5804732,6.260902,2.999286,3.464724,1.8509434,0.2869082,0.48784137,27.336311,0.22900413,5.742531,2.4099524,6.192423,1.3478259,-2.9443114,-3.6020248,0.08843885,1.6344918,1.1973945,0.67470837,0.2651962,22.004862,3.0753326,2.941142,21.707882,0.42345133,471.53677,0.31703633,1306.1232,0.16235502,-34.45111,-1.9862139,1492.954,0.13847722,1018.6437,0.3097089,-43.892467,-1.4254332,2566.973,0.10811968,846.22784,0.31157,-47.65824,-1.2841463,-13.100068,-0.37255517,22.413057,0.3076473,0.043638393,0.60503715,-0.018137978,-0.3142379,0.29919526,0.49263892,28.500551,0.19590846,3.267983,4.169982,6.912528,1.2080213,-4.7601886,-2.1752157,-15.410581,24.667648,0.028938027,-0.016615253,0.20792028,2.004008,3.4979427,0.23058823,0.24324934,0.055,0.029410882,-33.771664
0 days,0 days 00:00:05,35.0,40.0,21.044989,0.30378592,16.621387,17.64732,31.448732,14.827345,73.01902,35.72857,99.21006,88.175186,0.46993598,0.5078828,0.3398992,0.3629211,0.56956387,0.22966465,5.562278,3.176995,5.489816,3.2877362,0.24274978,0.48554382,27.327038,0.16141452,7.127265,1.3091222,7.7643676,0.9036149,-2.056822,-3.2872865,0.08079083,1.3842888,1.6049324,0.587705,-2.4129763,-1.5652124,2.659355,2.9695153,24.417452,0.31654704,543.9665,0.35680684,1414.0779,0.13244964,-36.349148,-1.7974099,1598.9514,0.14958495,1122.6119,0.27297735,-45.250347,-1.3359773,2679.6045,0.097459204,1062.1162,0.3558081,-49.337936,-1.1970451,-14.243629,-0.28145385,24.21116,0.24078326,0.0301094,0.7722387,-0.016941544,-0.38371307,0.23614265,0.42475688,27.935125,0.11146812,6.80618,1.2310079,7.9743466,0.90389156,-1.988352,-3.5785952,-12.725437,21.78142,0.03373781,-0.014368793,0.2859148,1.2024049,2.6369169,0.31461537,0.36615703,0.07714286,0.028642768,-37.846256
0 days,0 days 00:00:05,40.0,45.0,25.35001,0.28167626,17.10987,30.890137,31.932184,14.822313,211.8759,325.43353,164.16966,151.96075,0.63800836,0.50346345,0.36984935,0.53984356,0.8812846,0.5114353,6.168815,3.5381448,4.7876635,2.201025,0.32639697,0.4705349,28.534412,0.19463468,1.6624546,6.9719763,4.849572,2.0569708,-2.6745799,-3.3789215,0.062959455,1.8965774,1.1883092,0.60109353,0.22167327,23.90357,0.9358481,7.194336,21.934292,0.37460715,536.7217,0.4374382,1323.9415,0.18352023,-42.692368,-1.7636367,1557.989,0.16623445,1029.3176,0.25693822,-49.03766,-1.4110093,2632.7485,0.12342377,972.10425,0.3684122,-54.041195,-1.235577,-12.027923,-0.4669273,22.552946,0.26329175,0.052034613,0.5725014,-0.017640479,-0.47623184,0.3450853,0.45002335,29.4996,0.17311807,0.916777,13.280308,4.3221235,2.4692264,-3.29815,-2.9196057,-11.437762,21.194397,0.033824425,-0.013652305,0.25246513,3.206413,3.6437247,0.2111111,0.26884297,0.056153845,0.044295933,-33.844154
0 days,0 days 00:00:05,45.0,50.0,23.214272,0.31537738,16.572672,18.654053,31.9101,15.337429,178.42314,204.94492,100.04155,65.07679,0.57230276,0.6059676,0.3519378,0.3898697,0.76630247,0.41436467,7.3300195,5.3474474,3.205616,2.6302814,0.28944448,0.49293682,27.746855,0.17736769,3.9437883,2.990984,7.9979234,0.8234319,-2.119075,-4.1015277,0.06156145,1.5249277,1.4809992,0.5290501,-0.61626166,-8.976253,1.7144593,6.062233,22.322292,0.34249538,481.77643,0.32144386,1326.2136,0.17947903,-42.785122,-1.707573,1506.792,0.11410571,1030.336,0.336293,-51.255253,-1.3463428,2585.6072,0.08666742,893.9455,0.36266533,-56.026108,-1.1873741,-13.731786,-0.32830194,23.27777,0.21469261,0.04122647,0.6866907,-0.017210184,-0.33441108,0.30824494,0.48298034,28.984129,0.13646989,2.6565237,4.449944,8.546097,0.7622057,-2.9518192,-2.7459302,-13.985721,22.437428,0.01928648,-0.0155990375,0.20701316,1.6032065,4.259635,0.17666666,0.19022126,0.04588235,0.041310705,-33.784267
